Distance_(inches),Gray_Value
0.00000,60668.109
0.00333,60670.109
0.00667,60670.664
0.01000,60671.402
0.01333,60671.477
0.01667,60672.285
0.02000,60672.070
0.02333,60667.664
0.02667,60667.867
0.03000,60658.477
0.03333,60662.629
0.03667,60665.633
0.04000,60666.246
0.04333,60672.160
0.04667,60672.324
0.05000,60672.070
0.05333,60672.871
0.05667,60671.633
0.06000,60672.402
0.06333,60671.293
0.06667,60671.570
0.07000,60672.008
0.07333,60669.418
0.07667,60660.676
0.08000,60670.793
0.08333,60667.473
0.08667,60664.555
0.09000,60666.480
0.09333,60670.523
0.09667,60672.203
0.10000,60669.246
0.10333,60672.043
0.10667,60670.176
0.11000,60665.031
0.11333,60665.324
0.11667,60669.910
0.12000,60647.477
0.12333,60652.484
0.12667,60661.848
0.13000,60670.203
0.13333,60669.051
0.13667,60668.504
0.14000,60670.387
0.14333,60670.922
0.14667,60669.016
0.15000,60670.141
0.15333,60672.234
0.15667,60670.656
0.16000,60672.277
0.16333,60671.312
0.16667,60671.148
0.17000,60671.215
0.17333,60668.055
0.17667,60662.625
0.18000,60645.633
0.18333,60662.035
0.18667,60660.734
0.19000,60657.441
0.19333,60663.156
0.19667,60663.863
0.20000,60665.621
0.20333,60664.887
0.20667,60662.395
0.21000,60657.676
0.21333,60656.695
0.21667,60654.367
0.22000,60655.125
0.22333,60659.910
0.22667,60658.992
0.23000,60659.820
0.23333,60658.750
0.23667,60658.441
0.24000,60660.602
0.24333,60655.426
0.24667,60652.551
0.25000,60653.762
0.25333,60666.574
0.25667,60667.926
0.26000,60670.148
0.26333,60671.699
0.26667,60669.965
0.27000,60671.801
0.27333,60671.836
0.27667,60671.723
0.28000,60671.828
0.28333,60669.711
0.28667,60653.457
0.29000,60670.746
0.29333,60675.422
0.29667,60672.273
0.30000,60672.656
0.30333,60672.258
0.30667,60664.492
0.31000,60670.246
0.31333,60668.469
0.31667,60671.203
0.32000,60669.512
0.32333,60670.441
0.32667,60670.496
0.33000,60670.375
0.33333,60655.477
0.33667,60671.695
0.34000,60671.258
0.34333,60671.492
0.34667,60670.023
0.35000,60672.625
0.35333,60667.469
0.35667,60662.348
0.36000,60659.125
0.36333,60666.484
0.36667,60675.582
0.37000,60672.824
0.37333,60670.820
0.37667,60656.238
0.38000,60672.016
0.38333,60668.684
0.38667,60669.531
0.39000,60664.133
0.39333,60670.000
0.39667,60670.859
0.40000,60671.289
0.40333,60662.516
0.40667,60668.086
0.41000,60670.191
0.41333,60669.945
0.41667,60667.367
0.42000,60670.449
0.42333,60663.258
0.42667,60668.234
0.43000,60671.246
0.43333,60674.148
0.43667,60675.715
0.44000,60665.164
0.44333,60663.543
0.44667,60658.973
0.45000,60658.875
0.45333,60657.047
0.45667,60671.805
0.46000,60667.984
0.46333,60662.105
0.46667,60666.324
0.47000,60673.211
0.47333,60669.969
0.47667,60670.371
0.48000,60668.824
0.48333,60670.035
0.48667,60666.211
0.49000,60672.195
0.49333,60671.023
0.49667,60672.219
0.50000,60666.879
0.50333,60655.234
0.50667,60668.309
0.51000,60672.969
0.51333,60671.254
0.51667,60671.375
0.52000,60670.996
0.52333,60671.965
0.52667,60652.477
0.53000,60667.062
0.53333,60650.387
0.53667,60663.426
0.54000,60669.438
0.54333,60667.902
0.54667,60664.828
0.55000,60636.570
0.55333,60644.840
0.55667,60670.398
0.56000,60673.246
0.56333,60670.582
0.56667,60643.090
0.57000,60301.633
0.57333,52912.871
0.57667,35802.590
0.58000,30268.113
0.58333,37402.539
0.58667,42299.617
0.59000,39583.207
0.59333,38269.363
0.59667,40147.387
0.60000,42842.895
0.60333,45332.559
0.60667,47049.379
0.61000,47406.461
0.61333,47565.250
0.61667,47622.035
0.62000,47474.105
0.62333,47741.449
0.62667,47705.816
0.63000,47775.562
0.63333,47612.758
0.63667,47612.328
0.64000,47634.492
0.64333,47368.320
0.64667,47170.348
0.65000,46942.844
0.65333,46193.684
0.65667,45579.184
0.66000,45624.227
0.66333,45668.227
0.66667,45732.723
0.67000,45755.379
0.67333,45894.176
0.67667,46051.594
0.68000,46384.125
0.68333,46634.914
0.68667,46644.324
0.69000,46637.430
0.69333,46765.133
0.69667,46752.156
0.70000,46905.922
0.70333,46549.125
0.70667,46391.711
0.71000,46333.297
0.71333,45877.141
0.71667,45707.219
0.72000,45619.938
0.72333,45662.734
0.72667,45802.449
0.73000,45858.008
0.73333,46326.008
0.73667,46294.852
0.74000,46366.477
0.74333,46224.977
0.74667,46368.648
0.75000,46359.777
0.75333,46314.480
0.75667,46412.039
0.76000,46328.898
0.76333,46501.625
0.76667,46611.496
0.77000,46563.473
0.77333,46264.289
0.77667,45901.219
0.78000,45433.375
0.78333,45004.184
0.78667,44900.762
0.79000,45125.129
0.79333,45372.645
0.79667,45578.801
0.80000,45967.172
0.80333,46347.133
0.80667,46643.770
0.81000,47028.977
0.81333,47328.891
0.81667,47387.727
0.82000,47615.844
0.82333,47765.168
0.82667,47677.727
0.83000,47590.492
0.83333,47631.801
0.83667,47572.059
0.84000,47572.609
0.84333,47504.242
0.84667,47834.770
0.85000,47592.973
0.85333,47652.234
0.85667,47629.355
0.86000,47744.531
0.86333,47818.020
0.86667,47787.383
0.87000,47719.859
0.87333,47610.602
0.87667,47717.125
0.88000,47592.547
0.88333,47615.910
0.88667,47611.723
0.89000,47640.570
0.89333,47524.883
0.89667,47618.766
0.90000,47781.965
0.90333,47701.035
0.90667,47660.879
0.91000,47618.926
0.91333,47635.293
0.91667,47726.273
0.92000,47669.738
0.92333,47664.121
0.92667,47621.727
0.93000,47739.434
0.93333,47468.480
0.93667,47681.539
0.94000,47814.312
0.94333,47624.133
0.94667,47633.266
0.95000,47741.539
0.95333,47642.891
0.95667,47570.152
0.96000,47505.926
0.96333,47688.102
0.96667,47645.582
0.97000,47662.098
0.97333,47774.336
0.97667,47696.555
0.98000,47725.645
0.98333,47539.020
0.98667,47394.074
0.99000,47472.043
0.99333,47709.070
0.99667,47615.523
1.00000,47649.023
1.00333,47596.887
1.00667,47695.941
1.01000,47571.422
1.01333,47598.543
1.01667,47596.961
1.02000,47747.645
1.02333,47594.238
1.02667,47556.164
1.03000,47532.832
1.03333,47670.492
1.03667,47627.863
1.04000,47696.320
1.04333,47537.273
1.04667,47686.480
1.05000,47445.160
1.05333,47499.680
1.05667,47578.668
1.06000,47670.125
1.06333,47705.125
1.06667,47730.469
1.07000,47646.359
1.07333,47720.570
1.07667,47666.625
1.08000,47806.387
1.08333,47640.246
1.08667,47715.750
1.09000,47672.746
1.09333,47595.602
1.09667,47549.480
1.10000,47650.434
1.10333,47745.031
1.10667,47563.664
1.11000,47612.492
1.11333,47622.086
1.11667,47609.605
1.12000,47606.930
1.12333,47655.859
1.12667,47635.754
1.13000,47657.477
1.13333,47658.707
1.13667,47628.461
1.14000,47585.590
1.14333,47524.324
1.14667,47674.926
1.15000,47449.684
1.15333,47685.582
1.15667,47723.906
1.16000,47694.840
1.16333,47549.129
1.16667,47682.824
1.17000,47666.699
1.17333,47640.000
1.17667,47576.305
1.18000,47512.242
1.18333,47534.125
1.18667,47524.703
1.19000,47307.824
1.19333,47617.211
1.19667,47621.617
1.20000,47651.574
1.20333,47535.828
1.20667,47553.926
1.21000,47717.812
1.21333,47588.375
1.21667,47507.652
1.22000,47811.270
1.22333,47645.555
1.22667,47654.344
1.23000,47628.812
1.23333,47818.996
1.23667,47654.676
1.24000,47659.871
1.24333,47725.668
1.24667,47700.941
1.25000,47706.086
1.25333,47683.172
1.25667,47809.734
1.26000,47657.883
1.26333,47638.070
1.26667,47717.340
1.27000,47624.398
1.27333,47635.645
1.27667,47598.457
1.28000,47472.152
1.28333,47669.363
1.28667,47690.152
1.29000,47608.926
1.29333,47699.879
1.29667,47632.137
1.30000,47591.574
1.30333,47590.746
1.30667,47717.637
1.31000,47647.039
1.31333,47655.121
1.31667,47677.598
1.32000,47616.574
1.32333,47716.113
1.32667,47641.230
1.33000,47748.434
1.33333,47760.012
1.33667,47707.801
1.34000,47807.801
1.34333,47759.785
1.34667,47759.113
1.35000,47769.805
1.35333,47721.359
1.35667,47746.730
1.36000,47329.887
1.36333,47682.316
1.36667,47759.266
1.37000,47683.379
1.37333,47696.621
1.37667,47697.969
1.38000,47759.918
1.38333,47599.391
1.38667,47628.270
1.39000,47692.520
1.39333,47607.711
1.39667,47703.262
1.40000,47758.242
1.40333,47700.926
1.40667,47637.023
1.41000,47665.434
1.41333,47636.250
1.41667,47676.441
1.42000,47835.074
1.42333,47599.777
1.42667,47737.402
1.43000,47726.969
1.43333,47681.633
1.43667,47683.973
1.44000,47779.516
1.44333,47781.297
1.44667,47794.484
1.45000,47772.711
1.45333,47823.621
1.45667,47737.277
1.46000,47699.539
1.46333,47778.676
1.46667,47626.754
1.47000,47748.730
1.47333,47704.828
1.47667,47721.270
1.48000,47694.676
1.48333,47734.555
1.48667,47811.156
1.49000,47772.711
1.49333,47603.324
1.49667,47709.797
1.50000,47808.109
1.50333,47811.285
1.50667,47880.484
1.51000,47815.867
1.51333,47772.590
1.51667,47727.633
1.52000,47809.734
1.52333,47791.066
1.52667,47680.074
1.53000,47830.125
1.53333,47737.449
1.53667,47750.270
1.54000,47655.359
1.54333,47610.375
1.54667,47610.895
1.55000,47737.898
1.55333,47693.160
1.55667,47707.125
1.56000,47797.254
1.56333,47750.328
1.56667,47760.812
1.57000,47813.473
1.57333,47648.926
1.57667,47660.125
1.58000,47413.773
1.58333,47687.656
1.58667,47586.652
1.59000,47762.238
1.59333,47720.996
1.59667,47654.238
1.60000,47706.148
1.60333,47673.637
1.60667,47660.430
1.61000,47853.039
1.61333,47699.715
1.61667,47692.238
1.62000,47737.809
1.62333,47647.770
1.62667,47701.219
1.63000,47728.879
1.63333,47693.234
1.63667,47662.688
1.64000,47779.277
1.64333,47769.293
1.64667,47826.477
1.65000,47742.164
1.65333,47793.375
1.65667,47763.211
1.66000,47855.328
1.66333,47727.223
1.66667,47744.520
1.67000,47737.438
1.67333,47820.504
1.67667,47703.348
1.68000,47905.121
1.68333,47754.668
1.68667,47675.383
1.69000,47686.699
1.69333,47733.977
1.69667,47713.945
1.70000,47659.227
1.70333,47718.805
1.70667,47681.117
1.71000,47607.461
1.71333,47694.918
1.71667,47629.281
1.72000,47636.496
1.72333,47555.352
1.72667,47676.160
1.73000,47530.555
1.73333,47697.426
1.73667,47570.172
1.74000,47694.566
1.74333,47656.461
1.74667,47646.273
1.75000,47731.801
1.75333,47694.613
1.75667,47722.734
1.76000,47684.133
1.76333,47654.656
1.76667,47723.684
1.77000,47525.680
1.77333,47735.801
1.77667,47768.297
1.78000,47548.426
1.78333,47727.152
1.78667,47579.535
1.79000,47647.645
1.79333,47603.391
1.79667,47663.836
1.80000,47594.273
1.80333,47585.324
1.80667,47658.242
1.81000,47551.387
1.81333,47747.035
1.81667,47747.977
1.82000,47739.254
1.82333,47707.965
1.82667,47597.773
1.83000,47802.422
1.83333,47690.762
1.83667,47608.398
1.84000,47488.914
1.84333,47620.086
1.84667,47640.031
1.85000,47620.082
1.85333,47747.422
1.85667,47719.805
1.86000,47718.477
1.86333,47604.152
1.86667,47698.078
1.87000,47754.777
1.87333,47741.613
1.87667,47737.508
1.88000,47616.227
1.88333,47698.656
1.88667,47593.398
1.89000,47647.805
1.89333,47659.980
1.89667,47627.766
1.90000,47654.449
1.90333,47673.828
1.90667,47634.258
1.91000,47481.660
1.91333,47654.723
1.91667,47585.656
1.92000,47506.762
1.92333,47613.562
1.92667,47593.941
1.93000,47728.230
1.93333,47594.520
1.93667,47608.465
1.94000,47483.383
1.94333,47556.715
1.94667,47588.453
1.95000,47488.477
1.95333,47649.434
1.95667,47549.828
1.96000,47559.605
1.96333,47525.656
1.96667,47427.883
1.97000,47474.957
1.97333,47617.727
1.97667,47719.859
1.98000,47555.547
1.98333,47419.137
1.98667,47475.242
1.99000,47659.055
1.99333,47618.426
1.99667,47560.773
2.00000,47597.133
2.00333,47544.879
2.00667,47645.934
2.01000,47599.793
2.01333,47681.461
2.01667,47627.574
2.02000,47463.289
2.02333,47728.621
2.02667,47639.855
2.03000,47516.234
2.03333,47577.992
2.03667,47666.246
2.04000,47665.086
2.04333,47674.871
2.04667,47718.086
2.05000,47796.098
2.05333,47610.387
2.05667,47730.426
2.06000,47479.812
2.06333,47720.062
2.06667,47583.383
2.07000,47738.637
2.07333,47668.234
2.07667,47599.340
2.08000,47527.867
2.08333,47447.379
2.08667,47482.375
2.09000,47563.723
2.09333,47456.359
2.09667,47592.168
2.10000,47509.980
2.10333,47674.926
2.10667,47601.039
2.11000,47639.676
2.11333,47568.621
2.11667,47531.562
2.12000,47302.070
2.12333,47351.484
2.12667,47405.375
2.13000,47487.133
2.13333,47542.023
2.13667,47599.086
2.14000,47533.590
2.14333,47522.734
2.14667,47458.137
2.15000,47592.289
2.15333,47415.488
2.15667,47603.715
2.16000,47490.344
2.16333,47462.809
2.16667,47400.570
2.17000,47223.832
2.17333,47587.176
2.17667,47545.777
2.18000,47419.324
2.18333,47467.535
2.18667,47513.004
2.19000,47480.000
2.19333,47530.219
2.19667,47464.344
2.20000,47420.340
2.20333,47626.062
2.20667,47497.180
2.21000,47414.555
2.21333,47349.082
2.21667,47463.617
2.22000,47650.691
2.22333,47369.277
2.22667,47291.801
2.23000,47426.758
2.23333,47485.402
2.23667,47465.988
2.24000,47482.453
2.24333,47624.293
2.24667,47473.273
2.25000,47485.105
2.25333,47449.137
2.25667,47538.762
2.26000,47519.441
2.26333,47436.207
2.26667,47512.906
2.27000,47394.266
2.27333,47546.297
2.27667,47629.082
2.28000,47331.465
2.28333,47456.715
2.28667,47524.480
2.29000,47502.578
2.29333,47531.082
2.29667,47485.977
2.30000,47625.914
2.30333,47589.582
2.30667,47622.734
2.31000,47508.590
2.31333,47583.078
2.31667,47697.004
2.32000,47575.625
2.32333,47466.699
2.32667,47575.324
2.33000,47361.125
2.33333,47454.977
2.33667,47366.828
2.34000,47597.371
2.34333,47405.160
2.34667,47561.133
2.35000,47348.434
2.35333,47341.125
2.35667,47579.562
2.36000,47344.789
2.36333,47530.242
2.36667,47503.238
2.37000,47527.918
2.37333,47429.625
2.37667,47416.297
2.38000,47521.422
2.38333,47471.633
2.38667,47571.566
2.39000,47489.965
2.39333,47459.766
2.39667,47442.203
2.40000,47478.367
2.40333,47526.164
2.40667,47486.434
2.41000,47414.652
2.41333,47437.805
2.41667,47368.199
2.42000,47431.793
2.42333,47443.004
2.42667,47358.559
2.43000,47614.992
2.43333,47393.316
2.43667,47500.199
2.44000,47497.426
2.44333,47529.359
2.44667,47456.848
2.45000,47606.871
2.45333,47529.914
2.45667,47585.266
2.46000,47391.715
2.46333,47502.977
2.46667,47439.621
2.47000,47476.035
2.47333,47567.969
2.47667,47673.027
2.48000,47504.824
2.48333,47370.129
2.48667,47427.324
2.49000,47461.176
2.49333,47484.938
2.49667,47373.324
2.50000,47668.625
2.50333,47341.285
2.50667,47359.340
2.51000,47438.426
2.51333,47557.305
2.51667,47415.031
2.52000,47550.449
2.52333,47362.074
2.52667,47358.344
2.53000,47426.273
2.53333,47416.211
2.53667,47228.734
2.54000,47365.152
2.54333,47508.602
2.54667,47342.320
2.55000,47401.492
2.55333,47377.938
2.55667,47429.824
2.56000,47371.527
2.56333,47424.449
2.56667,47384.109
2.57000,47342.340
2.57333,47438.027
2.57667,47434.195
2.58000,47453.449
2.58333,47467.953
2.58667,47530.992
2.59000,47409.801
2.59333,47321.664
2.59667,47426.840
2.60000,47422.664
2.60333,47427.625
2.60667,47316.625
2.61000,47328.273
2.61333,47451.109
2.61667,47479.094
2.62000,47268.234
2.62333,47304.270
2.62667,47462.027
2.63000,47280.133
2.63333,47417.551
2.63667,47337.547
2.64000,47376.598
2.64333,47444.949
2.64667,47430.117
2.65000,47467.578
2.65333,47469.574
2.65667,47422.750
2.66000,47376.059
2.66333,47348.973
2.66667,47444.082
2.67000,47228.117
2.67333,47396.211
2.67667,47472.219
2.68000,47489.574
2.68333,47437.668
2.68667,47445.867
2.69000,47280.176
2.69333,47427.961
2.69667,47382.141
2.70000,47304.773
2.70333,47290.625
2.70667,47374.480
2.71000,47267.656
2.71333,47411.355
2.71667,47310.680
2.72000,47309.996
2.72333,47273.125
2.72667,47364.820
2.73000,47315.840
2.73333,47201.727
2.73667,47135.801
2.74000,47302.602
2.74333,47351.723
2.74667,47199.082
2.75000,47266.168
2.75333,47384.184
2.75667,47364.824
2.76000,47427.965
2.76333,47313.270
2.76667,47329.152
2.77000,47406.043
2.77333,47284.953
