Distance_(inches),Gray_Value
1.06000,48016.664
1.06333,48080.910
1.06667,47941.152
1.07000,47786.562
1.07333,47961.285
1.07667,47981.910
1.08000,48172.523
1.08333,47982.000
1.08667,47895.578
1.09000,47853.887
1.09333,47859.965
1.09667,47974.438
1.10000,47930.199
1.10333,48009.797
1.10667,47886.812
1.11000,47921.199
1.11333,47942.789
1.11667,47969.262
1.12000,47963.961
1.12333,47997.699
1.12667,47910.301
1.13000,47923.859
1.13333,47827.621
1.13667,47964.996
1.14000,47976.215
1.14333,48011.141
1.14667,47937.234
1.15000,47879.504
1.15333,47919.879
1.15667,47974.922
1.16000,47853.109
1.16333,47894.312
1.16667,48000.879
1.17000,47722.086
1.17333,47979.387
1.17667,47867.414
1.18000,47941.246
1.18333,47998.254
1.18667,48093.789
1.19000,47886.098
1.19333,47885.059
1.19667,48079.262
1.20000,47979.152
1.20333,47980.797
1.20667,47995.062
1.21000,48062.398
1.21333,48031.215
1.21667,47991.559
1.22000,48109.391
1.22333,48015.238
1.22667,47976.578
1.23000,47914.914
1.23333,47902.816
1.23667,47917.359
1.24000,47879.121
1.24333,47989.473
1.24667,47963.738
1.25000,47850.477
1.25333,47926.750
1.25667,48049.438
1.26000,48050.289
1.26333,47873.586
1.26667,47804.746
1.27000,48025.410
1.27333,47895.566
1.27667,47976.129
1.28000,47951.953
1.28333,47918.000
1.28667,47907.703
1.29000,47814.363
1.29333,47884.586
1.29667,47933.984
1.30000,47995.164
1.30333,47943.238
1.30667,48044.535
1.31000,47996.227
1.31333,47900.297
1.31667,48030.027
1.32000,47785.586
1.32333,47825.027
1.32667,48000.523
1.33000,48020.562
1.33333,47860.141
1.33667,47983.004
1.34000,48089.914
1.34333,48031.711
1.34667,47953.602
1.35000,47934.277
1.35333,48020.125
1.35667,47910.676
1.36000,48044.238
1.36333,47898.809
1.36667,47897.738
1.37000,48007.703
1.37333,47909.762
1.37667,47862.375
1.38000,48034.809
1.38333,47819.750
1.38667,47995.891
1.39000,47959.234
1.39333,48056.047
1.39667,48053.496
1.40000,48064.934
1.40333,47878.777
1.40667,47985.578
1.41000,47906.266
1.41333,48018.676
1.41667,48102.254
1.42000,47984.285
1.42333,47855.941
1.42667,47891.238
1.43000,47982.754
1.43333,47975.422
1.43667,47919.473
1.44000,48004.297
1.44333,47934.262
1.44667,47895.453
1.45000,47885.988
