Distance_(inches),Gray_Value
1.06000,47653.168
1.06333,47754.145
1.06667,47682.473
1.07000,47783.109
1.07333,47656.777
1.07667,47659.637
1.08000,47587.895
1.08333,47686.578
1.08667,47605.062
1.09000,47905.227
1.09333,47635.891
1.09667,47782.348
1.10000,47711.555
1.10333,47692.340
1.10667,47748.031
1.11000,47739.531
1.11333,47739.152
1.11667,47672.629
1.12000,47610.762
1.12333,47768.980
1.12667,47576.379
1.13000,47790.234
1.13333,47698.684
1.13667,47526.211
1.14000,47762.605
1.14333,47693.484
1.14667,47681.211
1.15000,47848.633
1.15333,47739.242
1.15667,47780.387
1.16000,47758.844
1.16333,47672.430
1.16667,47726.707
1.17000,47570.340
1.17333,47743.164
1.17667,47767.762
1.18000,47539.480
1.18333,47813.793
1.18667,47629.906
1.19000,47667.309
1.19333,47697.652
1.19667,47697.957
1.20000,47508.078
1.20333,47700.184
1.20667,47756.277
1.21000,47701.992
1.21333,47656.945
1.21667,47715.098
1.22000,47704.387
1.22333,47701.805
1.22667,47691.543
1.23000,47700.645
1.23333,47671.609
1.23667,47631.238
1.24000,47622.578
1.24333,47565.172
1.24667,47573.039
1.25000,47630.004
1.25333,47684.930
1.25667,47711.637
1.26000,47726.652
1.26333,47682.660
1.26667,47683.520
1.27000,47528.211
1.27333,47497.598
1.27667,47694.090
1.28000,47755.391
1.28333,47666.441
1.28667,47635.555
1.29000,47742.863
1.29333,47624.246
1.29667,47634.309
1.30000,47823.527
1.30333,47626.133
1.30667,47650.340
1.31000,47639.785
1.31333,47596.789
1.31667,47595.730
1.32000,47624.844
1.32333,47616.605
1.32667,47588.145
1.33000,47763.113
1.33333,47662.957
1.33667,47599.672
1.34000,47510.008
1.34333,47579.535
1.34667,47566.941
1.35000,47578.855
1.35333,47753.336
1.35667,47732.598
1.36000,47646.723
1.36333,47555.703
1.36667,47607.008
1.37000,47626.988
1.37333,47630.395
1.37667,47708.578
1.38000,47706.305
1.38333,47711.438
1.38667,47766.727
1.39000,47734.012
1.39333,47537.855
1.39667,47629.246
1.40000,47669.281
1.40333,47628.500
1.40667,47558.227
1.41000,47663.859
1.41333,47558.152
1.41667,47693.398
1.42000,47619.102
1.42333,47516.402
1.42667,47526.996
1.43000,47677.195
1.43333,47716.176
1.43667,47630.711
1.44000,47587.168
1.44333,47525.898
1.44667,47558.242
1.45000,47561.973
1.45333,47366.156
1.45667,47587.660
1.46000,47675.562
1.46333,47519.617
1.46667,47645.625
1.47000,47506.012
1.47333,47553.422
1.47667,47622.707
1.48000,47580.695
1.48333,47529.137
1.48667,47619.125
1.49000,47462.059
1.49333,47603.590
1.49667,47667.777
1.50000,47524.953
1.50333,47552.617
1.50667,47579.926
1.51000,47469.820
1.51333,47546.602
1.51667,47668.266
1.52000,47347.406
1.52333,47627.715
1.52667,47466.844
1.53000,47547.766
1.53333,47508.773
1.53667,47513.332
1.54000,47509.098
1.54333,47374.328
1.54667,47536.770
