Distance_(inches),Gray_Value
1.06000,47744.805
1.06333,47782.129
1.06667,47794.820
1.07000,47903.109
1.07333,47837.195
1.07667,47798.336
1.08000,47710.961
1.08333,47858.984
1.08667,47823.727
1.09000,47708.988
1.09333,47794.953
1.09667,47763.516
1.10000,47740.793
1.10333,47801.320
1.10667,47792.605
1.11000,47788.793
1.11333,47821.566
1.11667,47767.680
1.12000,47706.773
1.12333,47792.676
1.12667,47863.891
1.13000,47779.836
1.13333,47838.391
1.13667,47872.598
1.14000,47918.605
1.14333,47796.023
1.14667,47862.773
1.15000,47549.391
1.15333,47785.891
1.15667,47781.324
1.16000,47875.234
1.16333,47829.598
1.16667,47813.242
1.17000,47669.320
1.17333,47850.012
1.17667,47784.328
1.18000,47734.859
1.18333,47741.426
1.18667,47702.410
1.19000,47655.504
1.19333,47808.434
1.19667,47737.496
1.20000,47759.203
1.20333,47694.043
1.20667,47626.867
1.21000,47805.148
1.21333,47718.078
1.21667,47736.156
1.22000,47664.711
1.22333,47877.723
1.22667,47768.027
1.23000,47737.777
1.23333,47659.355
1.23667,47743.918
1.24000,47726.242
1.24333,47638.863
1.24667,47803.484
1.25000,47661.461
1.25333,47744.621
1.25667,47651.773
1.26000,47647.672
1.26333,47766.406
1.26667,47734.141
1.27000,47800.738
1.27333,47739.691
1.27667,47674.910
1.28000,47805.816
1.28333,47799.023
1.28667,47768.262
1.29000,47733.223
1.29333,47683.516
1.29667,47623.043
1.30000,47727.852
1.30333,47696.016
1.30667,47740.055
1.31000,47886.176
1.31333,47762.750
1.31667,47721.961
1.32000,47752.113
1.32333,47718.543
1.32667,47755.238
1.33000,47676.457
1.33333,47644.316
1.33667,47734.141
1.34000,47919.480
1.34333,47750.242
1.34667,47848.918
1.35000,47778.371
1.35333,47826.547
1.35667,47769.684
1.36000,47844.277
1.36333,47718.078
1.36667,47691.422
1.37000,47713.090
1.37333,47771.145
1.37667,47772.988
1.38000,47608.340
1.38333,47747.656
1.38667,47702.836
1.39000,47708.648
1.39333,47671.750
1.39667,47640.434
1.40000,47727.129
1.40333,47739.340
1.40667,47773.137
1.41000,47649.914
1.41333,47664.875
1.41667,47684.707
1.42000,47672.461
1.42333,47686.039
1.42667,47658.797
1.43000,47593.648
1.43333,47662.793
1.43667,47752.996
1.44000,47898.332
1.44333,47649.184
1.44667,47645.141
1.45000,47590.051
1.45333,47671.004
1.45667,47662.090
1.46000,47574.270
1.46333,47718.855
1.46667,47808.871
1.47000,47799.562
1.47333,47634.930
1.47667,47800.301
1.48000,47704.164
1.48333,47782.457
1.48667,47787.961
1.49000,47737.051
1.49333,47660.496
1.49667,47687.738
1.50000,47783.473
1.50333,47717.164
1.50667,47836.344
1.51000,47628.285
1.51333,47657.738
1.51667,47705.559
1.52000,47786.480
1.52333,47715.109
1.52667,47800.734
1.53000,47764.395
1.53333,47833.641
1.53667,47766.086
1.54000,47731.543
1.54333,47707.738
1.54667,47799.355
1.55000,47543.918
1.55333,47549.562
1.55667,47667.379
1.56000,47498.047
1.56333,47734.625
1.56667,47719.676
1.57000,47673.660
1.57333,47762.012
1.57667,47830.402
1.58000,47654.656
1.58333,47712.266
1.58667,47769.887
1.59000,47672.852
1.59333,47648.430
1.59667,47604.754
1.60000,47543.918
1.60333,47675.695
1.60667,47658.820
1.61000,47667.426
1.61333,47735.934
1.61667,47661.227
1.62000,47829.551
1.62333,47704.309
1.62667,47676.645
1.63000,47694.086
1.63333,47666.996
1.63667,47690.180
1.64000,47671.293
1.64333,47811.496
1.64667,47764.707
1.65000,47758.734
1.65333,47736.258
1.65667,47850.332
1.66000,47704.176
1.66333,47760.273
1.66667,47802.352
1.67000,47618.043
1.67333,47754.195
1.67667,47751.598
1.68000,47671.199
1.68333,47769.367
1.68667,47580.762
1.69000,47706.355
1.69333,47768.129
1.69667,47770.848
1.70000,47794.453
1.70333,47738.027
1.70667,47670.840
1.71000,47827.680
1.71333,47656.234
1.71667,47687.770
1.72000,47753.652
1.72333,47770.648
1.72667,47641.566
1.73000,47683.711
1.73333,47776.000
1.73667,47823.766
1.74000,47739.051
1.74333,47775.488
1.74667,47727.414
1.75000,47745.918
1.75333,47641.445
1.75667,47708.000
1.76000,47737.484
1.76333,47688.930
1.76667,47635.953
1.77000,47769.867
1.77333,47688.531
1.77667,47641.719
1.78000,47740.129
1.78333,47660.219
1.78667,47729.863
1.79000,47650.625
1.79333,47713.473
1.79667,47661.312
1.80000,47839.988
1.80333,47685.449
1.80667,47696.137
1.81000,47604.734
1.81333,47772.129
1.81667,47644.629
1.82000,47708.289
1.82333,47716.059
1.82667,47688.020
1.83000,47756.512
1.83333,47705.000
1.83667,47802.598
1.84000,47687.297
1.84333,47745.004
1.84667,47603.020
1.85000,47689.570
1.85333,47708.520
1.85667,47754.738
1.86000,47711.625
1.86333,47711.895
1.86667,47698.910
1.87000,47690.117
1.87333,47820.992
1.87667,47758.547
1.88000,47815.578
1.88333,47723.637
1.88667,47830.926
1.89000,47786.066
1.89333,47684.246
1.89667,47645.703
1.90000,47833.078
1.90333,47719.078
1.90667,47792.055
1.91000,47690.418
1.91333,47665.773
1.91667,47441.980
1.92000,47599.887
1.92333,47689.793
1.92667,47666.238
1.93000,47722.324
1.93333,47668.477
1.93667,47661.215
1.94000,47576.598
1.94333,47651.055
1.94667,47611.230
1.95000,47761.770
1.95333,47600.629
1.95667,47573.789
1.96000,47463.254
1.96333,47649.879
1.96667,47679.094
1.97000,47670.535
1.97333,47594.055
1.97667,47483.754
1.98000,47781.047
1.98333,47714.270
1.98667,47551.730
1.99000,47604.781
1.99333,47663.836
1.99667,47647.484
2.00000,47593.660
2.00333,47718.230
2.00667,47629.133
2.01000,47686.824
2.01333,47821.004
2.01667,47802.012
2.02000,47609.316
2.02333,47786.379
