Distance_(pixels),Gray_Value
0,103.09557
1,103.10490
2,103.14219
3,103.19580
4,103.23543
5,103.32401
6,103.17715
7,103.09557
8,103.07226
9,102.92773
10,102.83916
11,102.99534
12,103.13287
13,103.10490
14,103.12820
15,103.16783
16,103.09790
17,103.01398
18,103.07925
19,103.06527
20,103.02098
21,102.93707
22,102.82751
23,102.80653
24,102.75058
25,102.79254
26,102.78088
27,102.65968
28,102.63869
29,102.68997
30,102.83217
31,102.91841
32,102.89277
33,102.88578
34,102.88578
35,102.84848
36,102.78322
37,102.84615
38,102.85314
39,102.70629
40,102.55944
41,102.51049
42,102.54546
43,102.69930
44,102.89743
45,102.89743
46,102.87412
47,102.80186
48,102.65268
49,102.51282
50,102.59673
51,102.68764
52,102.66666
53,102.60373
54,102.70863
55,102.79953
56,102.86246
57,102.86946
58,102.82751
59,102.84848
60,102.75758
61,102.73660
62,102.69463
63,102.74359
64,102.80186
65,102.82517
66,102.74126
67,102.76456
68,102.81818
69,102.90676
70,102.91375
71,102.76690
72,102.82983
73,102.87878
74,102.93473
75,102.88578
76,102.75990
77,102.72494
78,102.75990
79,102.70396
80,102.65268
81,102.68065
82,102.75291
83,102.83450
84,102.88112
85,102.81818
86,102.75524
87,102.70863
88,102.70629
89,102.63403
90,102.67832
91,102.51515
92,102.49417
93,102.55944
94,102.73660
95,102.71329
96,102.76456
97,102.70863
98,102.61771
99,102.63869
100,102.46387
101,102.54778
102,102.73660
103,102.68764
104,102.53380
105,102.44289
106,102.46387
107,102.38695
108,102.35897
109,102.39394
110,102.30302
111,102.29604
112,102.31002
113,102.30302
114,102.38695
115,102.45687
116,102.64568
117,102.63869
118,102.61771
119,102.56177
120,102.67366
121,102.70163
122,102.66666
123,102.65268
124,102.68764
125,102.70863
126,102.56177
127,102.44289
128,102.30302
129,102.33799
130,102.40093
131,102.51981
132,102.51282
133,102.40792
134,102.42890
135,102.37296
136,102.37995
137,102.35198
138,102.30302
139,102.31702
140,102.27505
141,102.24009
142,102.27505
143,102.26340
144,102.27505
145,102.33566
146,102.43356
147,102.42191
148,102.40326
149,102.43356
150,102.35664
151,102.37296
152,102.28671
153,102.34266
154,102.42657
155,102.37063
156,102.26573
