Measurement time:; 2020-12-09 2:57:59 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
103.3; 0.0; 20.0; 0.83; 33753.7; 0.82
102.8; 0.0; 20.0; 0.85; 34885.0; 0.84
102.3; 0.0; 20.0; 0.84; 34206.7; 0.84
101.8; 0.0; 20.0; 0.87; 35459.1; 0.86
101.2; 0.0; 20.0; 0.88; 36045.8; 0.86
100.7; 0.0; 20.0; 0.88; 35950.0; 0.88
100.2; 0.0; 20.0; 0.91; 37098.4; 0.90
99.7; 0.0; 20.0; 0.92; 37464.6; 0.90
99.2; 0.0; 20.0; 0.91; 37268.5; 0.92
98.7; 0.0; 20.0; 0.93; 37836.3; 0.91
98.2; 0.0; 20.0; 0.93; 37858.0; 0.92
97.7; 0.0; 20.0; 0.94; 38256.9; 0.93
97.2; 0.0; 20.0; 0.92; 37483.3; 0.90
96.7; 0.0; 20.0; 0.96; 39160.4; 0.96
96.2; 0.0; 20.0; 0.97; 39529.5; 0.96
95.7; 0.0; 20.0; 1.01; 41411.3; 0.99
95.2; 0.0; 20.0; 0.99; 40342.2; 0.98
94.7; 0.0; 20.0; 0.98; 40032.5; 0.97
94.2; 0.0; 20.0; 1.01; 41163.9; 0.99
93.7; 0.0; 20.0; 1.01; 41180.3; 1.01
93.2; 0.0; 20.0; 1.03; 42259.7; 1.02
92.7; 0.0; 20.0; 1.04; 42567.2; 1.02
92.1; 0.0; 20.0; 1.04; 42673.6; 1.04
91.6; 0.0; 20.0; 1.04; 42643.5; 1.04
91.1; 0.0; 20.0; 1.08; 44146.4; 1.06
90.6; 0.0; 20.0; 1.11; 45379.1; 1.10
90.1; 0.0; 20.0; 1.15; 46916.1; 1.14
89.6; 0.0; 20.0; 1.16; 47427.3; 1.13
89.1; 0.0; 20.0; 1.13; 46073.6; 1.13
88.6; 0.0; 20.0; 1.19; 48526.6; 1.17
88.1; 0.0; 20.0; 1.22; 50019.2; 1.20
87.6; 0.0; 20.0; 1.21; 49526.4; 1.21
87.1; 0.0; 20.0; 1.29; 52737.2; 1.28
86.6; 0.0; 20.0; 1.30; 53304.4; 1.28
86.1; 0.0; 20.0; 1.32; 53939.0; 1.32
85.6; 0.0; 20.0; 1.36; 55457.0; 1.34
85.1; 0.0; 20.0; 1.37; 56093.7; 1.35
84.6; 0.0; 20.0; 1.38; 56471.0; 1.38
84.1; 0.0; 20.0; 1.40; 57337.7; 1.38
83.6; 0.0; 20.0; 1.44; 59019.1; 1.43
83.1; 0.0; 20.0; 1.44; 58961.1; 1.43
82.6; 0.0; 20.0; 1.52; 62007.7; 1.49
82.1; 0.0; 20.0; 1.54; 63082.4; 1.54
81.6; 0.0; 20.0; 1.57; 64196.2; 1.56
81.1; 0.0; 20.0; 1.60; 65420.1; 1.56
80.6; 0.0; 20.0; 1.60; 65331.8; 1.59
80.1; 0.0; 20.0; 1.60; 65502.2; 1.60
79.6; 0.0; 20.0; 1.63; 66801.5; 1.61
79.0; 0.0; 20.0; 1.67; 68283.2; 1.65
78.5; 0.0; 20.0; 1.67; 68282.2; 1.66
78.0; 0.0; 20.0; 1.70; 69474.9; 1.68
77.5; 0.0; 20.0; 1.79; 73217.1; 1.76
77.0; 0.0; 20.0; 1.76; 71869.9; 1.77
76.5; 0.0; 20.0; 1.81; 73854.9; 1.78
76.0; 0.0; 20.0; 1.84; 75359.3; 1.81
75.5; 0.0; 20.0; 1.83; 74971.7; 1.83
75.0; 0.0; 20.0; 1.88; 77051.6; 1.86
74.5; 0.0; 20.0; 1.91; 77986.8; 1.88
74.0; 0.0; 20.0; 1.90; 77682.0; 1.90
73.5; 0.0; 20.0; 1.92; 78439.9; 1.89
73.0; 0.0; 20.0; 1.90; 77629.8; 1.86
72.5; 0.0; 20.0; 1.92; 78429.0; 1.93
72.0; 0.0; 20.0; 1.98; 81143.7; 1.95
71.5; 0.0; 20.0; 2.00; 81698.5; 1.97
71.0; 0.0; 20.0; 1.97; 80537.7; 1.97
70.5; 0.0; 20.0; 2.10; 85832.4; 2.07
70.0; 0.0; 20.0; 2.11; 86354.0; 2.07
69.5; 0.0; 20.0; 2.09; 85310.5; 2.09
69.0; 0.0; 20.0; 2.14; 87311.3; 2.11
68.5; 0.0; 20.0; 2.15; 87908.5; 2.11
67.9; 0.0; 20.0; 2.19; 89548.9; 2.20
67.4; 0.0; 20.0; 2.26; 92380.6; 2.23
66.9; 0.0; 20.0; 2.30; 94198.3; 2.27
66.5; 0.0; 20.0; 2.37; 96874.3; 2.35
65.9; 0.0; 20.0; 2.38; 97371.5; 2.37
65.4; 0.0; 20.0; 2.54; 103654.6; 2.49
64.9; 0.0; 20.0; 2.53; 103432.0; 2.53
64.4; 0.0; 20.0; 2.61; 106877.6; 2.59
63.9; 0.0; 20.0; 2.65; 108254.7; 2.59
63.4; 0.0; 20.0; 2.72; 111083.9; 2.71
62.9; 0.0; 20.0; 2.82; 115462.8; 2.79
62.4; 0.0; 20.0; 2.90; 118606.4; 2.86
61.9; 0.0; 20.0; 2.83; 115513.4; 2.81
61.4; 0.0; 20.0; 2.87; 117137.1; 2.84
60.9; 0.0; 20.0; 2.93; 119888.6; 2.88
60.4; 0.0; 20.0; 2.91; 119039.7; 2.90
59.9; 0.0; 20.0; 2.91; 118952.5; 2.89
59.3; 0.0; 20.0; 2.98; 121727.0; 2.91
58.8; 0.0; 20.0; 2.94; 120355.3; 2.95
58.3; 0.0; 20.0; 2.99; 122260.4; 2.94
57.8; 0.0; 20.0; 3.03; 123683.6; 2.97
57.3; 0.0; 20.0; 2.97; 121308.4; 2.98
56.8; 0.0; 20.0; 3.02; 123573.3; 2.97
56.3; 0.0; 20.0; 2.99; 122437.1; 2.97
55.8; 0.0; 20.0; 3.01; 123247.9; 3.00
55.3; 0.0; 20.0; 3.04; 124337.2; 2.99
54.8; 0.0; 20.0; 3.08; 125909.0; 3.03
54.3; 0.0; 20.0; 3.07; 125476.2; 3.07
53.8; 0.0; 20.0; 3.17; 129556.3; 3.11
53.3; 0.0; 20.0; 3.13; 127940.0; 3.13
52.8; 0.0; 20.0; 3.23; 131895.0; 3.17
52.3; 0.0; 20.0; 3.20; 130687.3; 3.14
51.8; 0.0; 20.0; 3.15; 128938.6; 3.14
51.3; 0.0; 20.0; 3.30; 134807.8; 3.26
50.8; 0.0; 20.0; 3.26; 133194.9; 3.19
50.3; 0.0; 20.0; 3.26; 133477.2; 3.27
49.8; 0.0; 20.0; 3.39; 138731.4; 3.34
49.3; 0.0; 20.0; 3.39; 138611.3; 3.35
48.8; 0.0; 20.0; 3.39; 138596.9; 3.37
48.3; 0.0; 20.0; 3.46; 141394.0; 3.42
47.8; 0.0; 20.0; 3.51; 143416.2; 3.46
47.3; 0.0; 20.0; 3.50; 143002.4; 3.49
46.8; 0.0; 20.0; 3.55; 145033.6; 3.50
46.3; 0.0; 20.0; 3.63; 148393.8; 3.56
45.8; 0.0; 20.0; 3.64; 148676.2; 3.62
45.3; 0.0; 20.0; 3.65; 149068.2; 3.62
44.8; 0.0; 20.0; 3.65; 149399.0; 3.61
44.3; 0.0; 20.0; 3.68; 150633.2; 3.66
43.7; 0.0; 20.0; 3.84; 156937.1; 3.79
43.2; 0.0; 20.0; 3.89; 159164.7; 3.83
42.7; 0.0; 20.0; 3.90; 159392.4; 3.87
42.2; 0.0; 20.0; 3.95; 161643.8; 3.92
41.8; 0.0; 20.0; 3.99; 163296.9; 3.92
41.2; 0.0; 20.0; 3.99; 163103.1; 3.99
40.7; 0.0; 20.0; 4.08; 166600.5; 4.03
40.2; 0.0; 20.0; 4.18; 171020.2; 4.11
39.7; 0.0; 20.0; 4.14; 169323.7; 4.14
39.2; 0.0; 20.0; 4.25; 173805.4; 4.19
38.7; 0.0; 20.0; 4.32; 176793.4; 4.25
38.2; 0.0; 20.0; 4.27; 174397.9; 4.27
37.7; 0.0; 20.0; 4.33; 177225.0; 4.28
37.2; 0.0; 20.0; 4.47; 182889.9; 4.40
36.7; 0.0; 20.0; 4.50; 183889.0; 4.45
36.2; 0.0; 20.0; 4.56; 186292.1; 4.52
35.7; 0.0; 20.0; 4.62; 188689.7; 4.53
35.2; 0.0; 20.0; 4.71; 192639.5; 4.69
34.7; 0.0; 20.0; 4.71; 192376.3; 4.66
34.2; 0.0; 20.0; 4.88; 199647.5; 4.79
33.7; 0.0; 20.0; 4.85; 198153.7; 4.83
33.2; 0.0; 20.0; 5.02; 205216.0; 4.96
32.7; 0.0; 20.0; 5.17; 211204.1; 5.08
32.2; 0.0; 20.0; 5.21; 213166.6; 5.22
31.7; 0.0; 20.0; 5.39; 220193.3; 5.31
31.1; 0.0; 20.0; 5.58; 227946.5; 5.47
30.6; 0.0; 20.0; 5.64; 230703.5; 5.61
30.2; 0.0; 20.0; 5.75; 235116.7; 5.71
29.7; 0.0; 20.0; 6.08; 248415.3; 5.95
29.1; 0.0; 20.0; 6.16; 251891.0; 6.18
28.6; 0.0; 20.0; 6.54; 267429.5; 6.44
28.1; 0.0; 20.0; 6.79; 277626.4; 6.69
27.6; 0.0; 20.0; 7.10; 290394.8; 7.09
27.1; 0.0; 20.0; 7.68; 313970.6; 7.53
26.6; 0.0; 20.0; 8.05; 329017.5; 8.01
26.1; 0.0; 20.0; 8.77; 358650.9; 8.69
25.6; 0.0; 20.0; 9.60; 392624.5; 9.46
25.1; 0.0; 20.0; 10.75; 439643.7; 10.57
24.6; 0.0; 20.0; 11.99; 490239.6; 11.96
24.1; 0.0; 20.0; 13.87; 567085.0; 13.61
23.6; 0.0; 20.0; 15.69; 641432.9; 15.60
23.1; 0.0; 20.0; 18.20; 744218.2; 18.09
22.6; 0.0; 20.0; 21.59; 882643.2; 21.09
22.1; 0.0; 20.0; 24.71; 1010086.9; 24.75
21.5; 0.0; 20.0; 29.37; 1200881.4; 28.99
21.0; 0.0; 20.0; 34.28; 1401573.1; 33.70
20.5; 0.0; 20.0; 38.84; 1588023.7; 38.66
20.0; 0.0; 20.0; 44.70; 1827555.6; 44.17
19.5; 0.0; 20.0; 50.56; 2066924.5; 50.02
19.0; 0.0; 20.0; 56.82; 2322888.7; 56.31
18.5; 0.0; 20.0; 62.94; 2573018.3; 61.96
18.0; 0.0; 20.0; 68.35; 2794260.5; 67.29
17.5; 0.0; 20.0; 72.83; 2977286.1; 72.41
17.0; 0.0; 20.0; 78.21; 3197474.3; 76.99
16.5; 0.0; 20.0; 81.98; 3351444.3; 81.09
16.0; 0.0; 20.0; 84.68; 3461975.6; 84.24
15.5; 0.0; 20.0; 88.51; 3618501.5; 87.15
15.0; 0.0; 20.0; 90.79; 3711932.7; 89.65
14.5; 0.0; 20.0; 91.95; 3759279.2; 91.55
14.0; 0.0; 20.0; 95.03; 3885150.1; 93.31
13.5; 0.0; 20.0; 95.62; 3909319.6; 94.71
13.0; 0.0; 20.0; 96.03; 3926084.3; 95.65
12.5; 0.0; 20.0; 98.35; 4020687.7; 96.35
12.0; 0.0; 20.0; 97.66; 3992435.8; 97.11
11.5; 0.0; 20.0; 98.29; 4018214.0; 97.41
11.0; 0.0; 20.0; 99.47; 4066600.4; 97.60
10.5; 0.0; 20.0; 98.77; 4038032.9; 98.12
10.0; 0.0; 20.0; 98.98; 4046510.7; 98.57
9.5; 0.0; 20.0; 100.42; 4105503.3; 98.67
9.0; 0.0; 20.0; 99.46; 4066349.7; 98.78
8.5; 0.0; 20.0; 100.17; 4095095.2; 99.05
8.0; 0.0; 20.0; 101.14; 4134722.6; 99.31
7.5; 0.0; 20.0; 99.41; 4064176.3; 99.29
6.9; 0.0; 20.0; 101.51; 4150133.8; 99.62
6.4; 0.0; 20.0; 101.02; 4129758.1; 99.47
5.9; 0.0; 20.0; 99.89; 4083883.3; 99.45
5.4; 0.0; 20.0; 100.98; 4128296.2; 99.40
4.9; 0.0; 20.0; 100.62; 4113631.1; 99.46
4.4; 0.0; 20.0; 99.85; 4082186.8; 99.47
3.9; 0.0; 20.0; 101.73; 4158801.0; 99.62
3.4; 0.0; 20.0; 100.00; 4088373.9; 99.49
2.9; 0.0; 20.0; 100.83; 4122233.5; 99.79
