Measurement time:; 2020-12-10 10:32:52 AM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0.0; 0.0; 100.2; 3.45; 142372.1; 3.41
0.0; 0.0; 99.7; 3.59; 148011.9; 3.46
0.0; 0.0; 99.2; 3.53; 145487.7; 3.47
0.0; 0.0; 98.7; 3.57; 147431.9; 3.49
0.0; 0.0; 98.2; 3.63; 149662.2; 3.52
0.0; 0.0; 97.7; 3.59; 148149.6; 3.56
0.0; 0.0; 97.2; 3.68; 151993.5; 3.52
0.0; 0.0; 96.7; 3.51; 144874.6; 3.47
0.0; 0.0; 96.2; 3.64; 150270.9; 3.52
0.0; 0.0; 95.7; 3.61; 149106.3; 3.52
0.0; 0.0; 95.2; 3.63; 149551.2; 3.55
0.0; 0.0; 94.7; 3.70; 152640.4; 3.57
0.0; 0.0; 94.2; 3.66; 150920.9; 3.59
0.0; 0.0; 93.9; 3.70; 152656.7; 3.60
0.0; 0.0; 93.5; 3.64; 150157.9; 3.57
0.0; 0.0; 92.9; 3.76; 155004.2; 3.63
0.0; 0.0; 92.4; 3.69; 152061.6; 3.59
0.0; 0.0; 91.8; 3.73; 153719.6; 3.63
0.0; 0.0; 91.4; 3.73; 154011.4; 3.65
0.0; 0.0; 90.9; 3.75; 154688.5; 3.67
0.0; 0.0; 90.4; 3.72; 153481.3; 3.66
0.0; 0.0; 89.9; 3.79; 156294.8; 3.67
0.0; 0.0; 89.4; 3.85; 158932.0; 3.73
0.0; 0.0; 88.9; 3.87; 159770.3; 3.76
0.0; 0.0; 88.4; 3.83; 157845.3; 3.78
0.0; 0.0; 87.9; 3.86; 159171.4; 3.77
0.0; 0.0; 87.4; 3.94; 162497.9; 3.82
0.0; 0.0; 86.9; 3.98; 164198.5; 3.87
0.0; 0.0; 86.3; 4.08; 168267.0; 3.96
0.0; 0.0; 85.8; 3.98; 164042.6; 3.92
0.0; 0.0; 85.3; 4.07; 167821.7; 4.00
0.0; 0.0; 84.8; 4.17; 172228.0; 4.05
0.0; 0.0; 84.4; 4.27; 176206.0; 4.14
0.0; 0.0; 83.8; 4.39; 181215.2; 4.27
0.0; 0.0; 83.3; 4.46; 184122.4; 4.40
0.0; 0.0; 82.8; 4.70; 193741.3; 4.60
0.0; 0.0; 82.3; 4.87; 200911.2; 4.73
0.0; 0.0; 81.8; 5.09; 209869.5; 4.94
0.0; 0.0; 81.3; 5.46; 225415.6; 5.29
0.0; 0.0; 80.8; 5.63; 232103.1; 5.52
0.0; 0.0; 80.3; 5.97; 246094.0; 5.86
0.0; 0.0; 79.8; 6.34; 261417.3; 6.21
0.0; 0.0; 79.3; 6.82; 281467.5; 6.62
0.0; 0.0; 78.8; 7.38; 304602.2; 7.17
0.0; 0.0; 78.3; 8.06; 332520.2; 7.81
0.0; 0.0; 77.8; 8.56; 353302.5; 8.47
0.0; 0.0; 77.2; 9.43; 389178.8; 9.24
0.0; 0.0; 76.7; 10.22; 421522.1; 9.92
0.0; 0.0; 76.3; 10.98; 452796.7; 10.65
0.0; 0.0; 75.7; 11.83; 488060.4; 11.55
0.0; 0.0; 75.2; 12.80; 527960.6; 12.60
0.0; 0.0; 74.7; 14.08; 580905.0; 13.73
0.0; 0.0; 74.2; 15.14; 624752.9; 14.66
0.0; 0.0; 73.7; 16.44; 678368.0; 15.93
0.0; 0.0; 73.2; 17.62; 727036.6; 17.13
0.0; 0.0; 72.7; 18.69; 771057.8; 18.52
0.0; 0.0; 72.2; 20.25; 835477.5; 19.77
0.0; 0.0; 71.7; 22.09; 911508.7; 21.34
0.0; 0.0; 71.2; 23.73; 978994.2; 23.07
0.0; 0.0; 70.7; 25.20; 1039511.3; 24.60
0.0; 0.0; 70.2; 26.52; 1094170.1; 26.14
0.0; 0.0; 69.7; 28.19; 1163023.1; 27.50
0.0; 0.0; 69.2; 30.32; 1250701.8; 29.38
0.0; 0.0; 68.7; 32.13; 1325733.2; 31.16
0.0; 0.0; 68.2; 33.65; 1388394.9; 32.92
0.0; 0.0; 67.7; 35.29; 1456094.0; 34.73
0.0; 0.0; 67.2; 37.40; 1543109.0; 36.55
0.0; 0.0; 66.7; 39.55; 1631821.5; 38.45
0.0; 0.0; 66.2; 41.29; 1703616.0; 39.84
0.0; 0.0; 65.7; 42.42; 1750132.4; 41.89
0.0; 0.0; 65.1; 45.03; 1857807.1; 43.95
0.0; 0.0; 64.7; 46.99; 1938738.0; 45.85
0.0; 0.0; 64.2; 49.26; 2032343.5; 47.88
0.0; 0.0; 63.7; 50.98; 2103285.9; 49.28
0.0; 0.0; 63.2; 51.82; 2137925.3; 51.18
0.0; 0.0; 62.6; 54.72; 2257676.7; 53.26
0.0; 0.0; 62.1; 56.83; 2344586.2; 55.17
0.0; 0.0; 61.6; 58.29; 2404698.8; 56.86
0.0; 0.0; 61.1; 60.36; 2490101.2; 58.63
0.0; 0.0; 60.7; 61.28; 2528025.8; 60.25
0.0; 0.0; 60.1; 63.26; 2609936.6; 61.92
0.0; 0.0; 59.6; 65.36; 2696522.6; 63.63
0.0; 0.0; 59.1; 67.82; 2797951.3; 65.70
0.0; 0.0; 58.6; 69.27; 2857659.0; 67.51
0.0; 0.0; 58.1; 71.07; 2932140.9; 68.79
0.0; 0.0; 57.6; 71.05; 2931174.0; 70.33
0.0; 0.0; 57.1; 73.53; 3033481.6; 71.73
0.0; 0.0; 56.6; 75.33; 3107922.5; 73.03
0.0; 0.0; 56.1; 76.88; 3171609.0; 74.73
0.0; 0.0; 55.6; 78.33; 3231696.3; 76.26
0.0; 0.0; 55.1; 78.44; 3236133.0; 77.58
0.0; 0.0; 54.6; 80.94; 3339407.7; 78.74
0.0; 0.0; 54.1; 82.10; 3386873.3; 79.70
0.0; 0.0; 53.6; 83.86; 3459707.0; 80.98
0.0; 0.0; 53.1; 83.12; 3429060.0; 82.24
0.0; 0.0; 52.6; 85.42; 3523983.3; 83.49
0.0; 0.0; 52.1; 86.82; 3581588.5; 84.97
0.0; 0.0; 51.6; 88.53; 3652264.4; 85.83
0.0; 0.0; 51.1; 89.24; 3681531.9; 86.40
0.0; 0.0; 50.6; 89.95; 3710959.8; 87.34
0.0; 0.0; 50.1; 89.67; 3699254.3; 88.61
0.0; 0.0; 49.6; 91.21; 3763010.0; 89.60
0.0; 0.0; 49.1; 92.68; 3823605.0; 89.80
0.0; 0.0; 48.6; 93.69; 3865063.1; 90.58
0.0; 0.0; 48.0; 93.74; 3867433.5; 91.60
0.0; 0.0; 47.5; 94.99; 3918839.3; 92.23
0.0; 0.0; 47.0; 93.77; 3868675.6; 92.81
0.0; 0.0; 46.5; 96.00; 3960408.9; 93.63
0.0; 0.0; 46.0; 96.76; 3991948.7; 94.16
0.0; 0.0; 45.5; 97.80; 4034809.4; 94.64
0.0; 0.0; 45.0; 97.37; 4016830.3; 94.93
0.0; 0.0; 44.5; 97.05; 4003924.5; 95.35
0.0; 0.0; 44.0; 97.91; 4039428.7; 95.99
0.0; 0.0; 43.5; 98.83; 4077178.7; 96.40
0.0; 0.0; 43.0; 100.29; 4137325.7; 96.78
0.0; 0.0; 42.5; 99.99; 4125107.9; 97.22
0.0; 0.0; 42.0; 99.21; 4092894.4; 97.31
0.0; 0.0; 41.5; 99.69; 4112756.4; 97.58
0.0; 0.0; 41.0; 100.82; 4159541.9; 98.21
0.0; 0.0; 40.5; 101.19; 4174431.3; 98.14
0.0; 0.0; 40.0; 101.30; 4179344.2; 98.17
0.0; 0.0; 39.5; 99.97; 4124464.2; 98.51
0.0; 0.0; 39.0; 100.88; 4161666.7; 98.71
0.0; 0.0; 38.5; 102.26; 4218920.4; 99.24
0.0; 0.0; 37.9; 101.60; 4191640.9; 99.02
0.0; 0.0; 37.4; 102.18; 4215578.9; 98.99
0.0; 0.0; 36.9; 101.54; 4189093.6; 99.25
0.0; 0.0; 36.5; 101.48; 4186513.3; 99.36
0.0; 0.0; 36.0; 102.00; 4208137.9; 99.78
0.0; 0.0; 35.4; 102.78; 4240099.1; 99.80
0.0; 0.0; 34.9; 102.54; 4230126.1; 99.63
0.0; 0.0; 34.4; 102.31; 4220794.4; 100.00
0.0; 0.0; 33.9; 102.16; 4214487.4; 99.75
0.0; 0.0; 33.4; 101.70; 4195523.2; 99.82
0.0; 0.0; 32.9; 102.79; 4240675.4; 99.58
0.0; 0.0; 32.4; 103.30; 4261558.7; 99.92
0.0; 0.0; 31.9; 100.94; 4164516.2; 99.62
0.0; 0.0; 31.4; 101.87; 4202636.2; 99.62
0.0; 0.0; 30.9; 102.57; 4231692.7; 99.98
0.0; 0.0; 30.4; 103.18; 4256759.6; 99.90
0.0; 0.0; 29.9; 103.01; 4249608.6; 99.84
0.0; 0.0; 29.4; 100.99; 4166567.3; 99.78
0.0; 0.0; 28.9; 101.59; 4191331.4; 99.46
0.0; 0.0; 28.4; 102.37; 4223347.3; 99.38
0.0; 0.0; 27.9; 103.01; 4249874.8; 99.75
0.0; 0.0; 27.4; 102.86; 4243688.2; 99.67
0.0; 0.0; 26.9; 100.87; 4161249.7; 99.53
0.0; 0.0; 26.4; 101.91; 4204153.4; 99.56
0.0; 0.0; 25.9; 102.28; 4219688.3; 99.50
0.0; 0.0; 25.4; 102.60; 4232962.0; 99.45
0.0; 0.0; 24.9; 102.47; 4227303.1; 99.45
0.0; 0.0; 24.4; 100.21; 4134268.5; 99.10
0.0; 0.0; 23.9; 102.21; 4216826.8; 99.38
0.0; 0.0; 23.3; 102.11; 4212400.6; 99.22
0.0; 0.0; 22.8; 102.12; 4212936.6; 99.20
0.0; 0.0; 22.3; 101.34; 4180726.7; 98.89
0.0; 0.0; 21.8; 101.32; 4179785.4; 99.13
0.0; 0.0; 21.3; 100.82; 4159433.6; 98.96
0.0; 0.0; 20.8; 101.42; 4184003.1; 98.63
0.0; 0.0; 20.3; 101.83; 4200846.7; 98.46
