Distance_(pixels),Gray_Value
0,167.968002
1,167.927994
2,167.991989
3,168.056000
4,168.071991
5,168.061325
6,168.066666
7,168.042664
8,167.965332
9,167.877335
10,167.834656
11,167.810669
12,167.842667
13,167.871994
14,167.930664
15,167.917328
16,167.959991
17,167.823990
18,167.776001
19,167.949326
20,168.005325
21,167.978668
22,168.002655
23,167.832001
24,167.720001
25,167.751999
26,167.679993
27,167.720001
28,167.615997
29,167.637329
30,167.511993
31,167.543991
32,167.637329
33,167.653336
34,167.613327
35,167.725327
36,167.762665
37,167.674667
38,167.586655
39,167.477325
40,167.501328
41,167.453323
42,167.461334
43,167.453323
44,167.597336
45,167.623993
46,167.610657
47,167.618668
48,167.698669
49,167.733322
50,167.783997
51,167.797333
52,167.856003
53,167.861328
54,167.917328
55,167.946655
56,167.914658
57,167.826660
58,167.834656
59,167.815994
60,167.802658
61,167.685333
62,167.751999
63,167.853333
64,167.802658
65,167.749329
66,167.685333
67,167.797333
68,167.925323
69,167.989334
70,167.933334
71,167.909332
72,167.909332
73,167.837326
74,167.829330
75,167.837326
76,167.789322
77,167.805328
78,167.821335
79,167.815994
80,167.802658
81,167.818665
82,167.802658
83,167.818665
84,167.834656
85,167.818665
86,167.730667
87,167.597336
88,167.567993
89,167.533325
90,167.557327
91,167.738663
92,167.805328
93,167.701324
94,167.703995
95,167.679993
96,167.618668
97,167.610657
98,167.645325
99,167.591995
100,167.591995
101,167.626663
102,167.701324
103,167.706665
104,167.765335
105,167.847992
106,167.853333
107,167.853333
108,167.802658
109,167.807999
110,167.727997
111,167.586670
