Measurement time:; 2020-12-09 2:55:11 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 15 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0.0; 0.0; 100.3; 3.12; 127513.8; 3.09
0.0; 0.0; 99.8; 3.10; 126796.6; 3.12
0.0; 0.0; 99.3; 3.15; 128959.9; 3.11
0.0; 0.0; 98.8; 3.21; 131388.5; 3.14
0.0; 0.0; 98.2; 3.15; 128631.3; 3.15
0.0; 0.0; 97.7; 3.17; 129663.5; 3.12
0.0; 0.0; 97.2; 3.22; 131531.0; 3.18
0.0; 0.0; 96.8; 3.17; 129492.7; 3.16
0.0; 0.0; 96.3; 3.23; 131904.8; 3.19
0.0; 0.0; 95.8; 3.31; 135297.6; 3.24
0.0; 0.0; 95.2; 3.20; 130832.6; 3.22
0.0; 0.0; 94.7; 3.24; 132292.2; 3.21
0.0; 0.0; 94.2; 3.40; 139161.4; 3.33
0.0; 0.0; 93.8; 3.26; 133474.4; 3.25
0.0; 0.0; 93.5; 3.29; 134675.2; 3.29
0.0; 0.0; 93.0; 3.34; 136600.0; 3.30
0.0; 0.0; 92.4; 3.33; 135990.1; 3.31
0.0; 0.0; 91.9; 3.42; 139903.9; 3.37
0.0; 0.0; 91.4; 3.35; 136918.5; 3.33
0.0; 0.0; 90.9; 3.35; 136781.0; 3.32
0.0; 0.0; 90.4; 3.36; 137510.4; 3.33
0.0; 0.0; 89.9; 3.41; 139293.0; 3.34
0.0; 0.0; 89.4; 3.39; 138472.5; 3.40
0.0; 0.0; 88.9; 3.47; 141799.3; 3.41
0.0; 0.0; 88.3; 3.47; 141739.5; 3.40
0.0; 0.0; 87.9; 3.45; 140974.1; 3.45
0.0; 0.0; 87.4; 3.48; 142288.7; 3.45
0.0; 0.0; 86.8; 3.55; 145073.0; 3.51
0.0; 0.0; 86.3; 3.56; 145603.4; 3.54
0.0; 0.0; 85.8; 3.61; 147584.3; 3.58
0.0; 0.0; 85.3; 3.65; 149284.9; 3.59
0.0; 0.0; 84.9; 3.71; 151534.5; 3.70
0.0; 0.0; 84.3; 3.87; 158394.9; 3.82
0.0; 0.0; 83.8; 4.01; 164111.0; 3.95
0.0; 0.0; 83.3; 4.09; 167102.4; 4.08
0.0; 0.0; 82.8; 4.16; 169867.9; 4.12
0.0; 0.0; 82.3; 4.37; 178767.5; 4.27
0.0; 0.0; 81.8; 4.54; 185562.8; 4.54
0.0; 0.0; 81.3; 4.69; 191887.8; 4.69
0.0; 0.0; 80.8; 5.06; 206992.0; 4.98
0.0; 0.0; 80.3; 5.35; 218523.3; 5.25
0.0; 0.0; 79.8; 5.61; 229289.6; 5.59
0.0; 0.0; 79.3; 6.04; 246862.2; 6.02
0.0; 0.0; 78.8; 6.47; 264679.3; 6.36
0.0; 0.0; 78.3; 6.77; 276960.0; 6.78
0.0; 0.0; 77.8; 7.46; 305057.7; 7.38
0.0; 0.0; 77.2; 8.15; 333055.4; 8.02
0.0; 0.0; 76.8; 8.82; 360784.0; 8.68
0.0; 0.0; 76.3; 9.36; 382544.4; 9.37
0.0; 0.0; 75.8; 10.10; 413096.5; 9.99
0.0; 0.0; 75.3; 10.80; 441463.6; 10.63
0.0; 0.0; 74.7; 11.74; 479929.0; 11.56
0.0; 0.0; 74.2; 12.56; 513302.3; 12.61
0.0; 0.0; 73.7; 13.76; 562441.6; 13.61
0.0; 0.0; 73.2; 14.86; 607447.1; 14.57
0.0; 0.0; 72.7; 15.33; 626635.6; 15.34
0.0; 0.0; 72.2; 16.57; 677581.0; 16.45
0.0; 0.0; 71.7; 18.06; 738253.2; 17.71
0.0; 0.0; 71.2; 19.11; 781112.1; 18.92
0.0; 0.0; 70.7; 20.13; 823018.9; 20.12
0.0; 0.0; 70.2; 21.52; 879957.4; 21.23
0.0; 0.0; 69.7; 23.14; 945937.9; 22.67
0.0; 0.0; 69.2; 23.75; 970785.3; 23.80
0.0; 0.0; 68.7; 25.36; 1036652.0; 24.94
0.0; 0.0; 68.2; 26.81; 1095949.8; 26.38
0.0; 0.0; 67.7; 27.69; 1131897.2; 27.83
0.0; 0.0; 67.2; 29.61; 1210338.2; 29.23
0.0; 0.0; 66.7; 30.91; 1263758.1; 30.44
0.0; 0.0; 66.2; 31.96; 1306550.5; 31.94
0.0; 0.0; 65.6; 33.61; 1374085.9; 33.04
0.0; 0.0; 65.1; 34.99; 1430651.6; 34.45
0.0; 0.0; 64.6; 36.19; 1479363.0; 36.04
0.0; 0.0; 64.2; 37.81; 1545592.1; 37.53
0.0; 0.0; 63.7; 39.56; 1617284.1; 38.84
0.0; 0.0; 63.2; 40.18; 1642741.2; 40.35
0.0; 0.0; 62.6; 41.82; 1709763.2; 41.42
0.0; 0.0; 62.1; 43.64; 1783996.3; 42.86
0.0; 0.0; 61.6; 44.97; 1838676.5; 44.53
