Distance_(inches),Gray_Value
1.06000,47491.895
1.06333,47570.590
1.06667,47604.777
1.07000,47560.141
1.07333,47601.262
1.07667,47585.723
1.08000,47695.207
1.08333,47705.551
1.08667,47554.863
1.09000,47491.855
1.09333,47518.738
1.09667,47516.660
1.10000,47653.996
1.10333,47630.855
1.10667,47665.355
1.11000,47664.203
1.11333,47424.023
1.11667,47501.824
1.12000,47585.438
1.12333,47577.586
1.12667,47441.398
1.13000,47468.875
1.13333,47460.414
1.13667,47405.695
1.14000,47553.055
1.14333,47472.066
1.14667,47586.930
1.15000,47431.797
1.15333,47513.625
1.15667,47661.188
1.16000,47530.258
1.16333,47466.223
1.16667,47474.445
1.17000,47464.977
1.17333,47516.223
1.17667,47447.289
1.18000,47449.238
1.18333,47400.555
1.18667,47466.863
1.19000,47337.879
1.19333,47505.191
1.19667,47609.996
1.20000,47618.461
1.20333,47457.133
1.20667,47411.574
1.21000,47440.777
1.21333,47506.496
1.21667,47394.832
1.22000,47376.348
1.22333,47625.172
1.22667,47459.633
1.23000,47560.934
1.23333,47309.840
1.23667,47493.066
1.24000,47450.605
1.24333,47419.547
1.24667,47520.000
1.25000,47371.172
1.25333,47492.449
1.25667,47456.582
1.26000,47412.551
1.26333,47401.176
1.26667,47484.953
1.27000,47547.977
1.27333,47454.383
1.27667,47479.652
1.28000,47390.793
1.28333,47433.641
1.28667,47355.191
1.29000,47514.875
1.29333,47474.984
1.29667,47496.332
1.30000,47445.930
1.30333,47350.410
1.30667,47370.531
1.31000,47532.383
1.31333,47421.184
1.31667,47529.512
1.32000,47455.418
1.32333,47370.938
1.32667,47282.430
1.33000,47282.676
1.33333,47488.828
1.33667,47287.840
1.34000,47398.195
1.34333,47283.281
1.34667,47216.012
1.35000,47231.414
1.35333,47377.297
1.35667,47252.098
1.36000,47334.391
1.36333,47274.902
1.36667,47340.535
1.37000,47477.938
1.37333,47367.746
1.37667,47238.891
1.38000,47390.195
1.38333,47165.727
1.38667,47388.684
1.39000,47352.496
1.39333,47276.910
1.39667,47194.934
1.40000,47287.645
1.40333,47233.262
1.40667,47052.184
1.41000,47348.391
1.41333,47180.914
1.41667,47302.211
1.42000,47088.191
1.42333,47159.070
1.42667,47120.773
1.43000,47118.402
1.43333,47134.617
1.43667,47219.402
1.44000,47134.188
1.44333,47104.645
1.44667,47188.555
1.45000,47183.449
1.45333,47220.035
1.45667,47246.297
1.46000,47053.547
1.46333,47211.465
1.46667,47193.289
1.47000,47154.137
1.47333,47141.918
1.47667,47092.383
1.48000,47048.902
1.48333,47104.340
1.48667,47128.359
1.49000,47029.340
1.49333,47101.023
1.49667,47037.863
1.50000,47170.434
1.50333,47095.047
1.50667,47115.031
1.51000,47161.035
1.51333,47013.156
1.51667,47062.500
1.52000,46950.051
1.52333,46926.609
1.52667,46958.328
1.53000,46961.039
1.53333,47053.281
1.53667,46984.590
1.54000,47031.023
1.54333,47088.500
1.54667,47089.402
1.55000,47004.754
1.55333,47016.316
1.55667,46999.434
1.56000,47085.695
1.56333,46934.324
1.56667,46910.719
1.57000,46751.531
1.57333,46947.582
1.57667,46845.586
1.58000,47053.477
1.58333,46803.074
1.58667,46732.566
1.59000,46970.156
1.59333,46849.566
1.59667,46992.004
1.60000,46874.039
1.60333,46888.398
1.60667,46673.402
1.61000,46927.105
1.61333,46868.395
1.61667,46945.211
1.62000,46800.332
1.62333,46688.945
1.62667,46752.070
1.63000,46717.566
1.63333,46697.938
1.63667,46536.359
1.64000,46706.660
1.64333,46762.582
1.64667,46640.621
1.65000,46643.344
1.65333,46585.738
1.65667,46505.109
1.66000,46444.082
1.66333,46534.902
1.66667,46451.133
1.67000,46582.211
1.67333,46556.953
1.67667,46684.609
1.68000,46547.969
1.68333,46626.223
1.68667,46431.703
1.69000,46358.812
1.69333,46540.898
1.69667,46431.254
1.70000,46289.363
1.70333,46386.840
1.70667,46473.574
1.71000,46177.477
1.71333,46185.316
1.71667,46234.211
1.72000,46186.484
1.72333,46177.914
1.72667,46259.223
1.73000,46339.809
1.73333,46062.621
1.73667,46273.805
1.74000,46212.383
1.74333,46306.469
1.74667,46153.590
1.75000,45971.984
1.75333,46098.227
1.75667,46142.805
1.76000,46053.270
1.76333,45938.453
1.76667,45998.574
1.77000,46133.809
1.77333,46066.934
1.77667,46068.242
1.78000,46181.445
1.78333,45920.039
1.78667,46019.359
1.79000,45956.949
1.79333,45817.152
1.79667,45875.020
1.80000,45855.605
1.80333,45971.117
1.80667,45785.469
1.81000,45787.719
1.81333,46007.410
1.81667,45978.934
1.82000,45799.172
1.82333,45781.449
1.82667,45942.652
1.83000,45828.770
1.83333,45837.316
1.83667,45762.855
1.84000,45796.469
1.84333,45836.949
1.84667,45756.031
1.85000,45669.332
1.85333,45708.168
1.85667,45680.758
1.86000,45757.461
1.86333,45681.344
1.86667,45824.176
1.87000,45609.293
1.87333,45616.875
1.87667,45645.641
1.88000,45507.418
1.88333,45648.055
1.88667,45670.426
1.89000,45789.328
1.89333,45636.098
1.89667,45524.953
1.90000,45534.414
1.90333,45514.984
1.90667,45644.496
1.91000,45406.484
1.91333,45624.137
1.91667,45459.176
1.92000,45447.602
1.92333,45521.652
1.92667,45580.660
1.93000,45504.383
1.93333,45354.945
1.93667,45361.016
1.94000,45273.465
1.94333,45458.414
1.94667,45416.414
1.95000,45265.484
1.95333,45389.859
1.95667,45458.789
1.96000,45212.316
1.96333,45273.047
1.96667,45334.566
1.97000,45198.344
1.97333,45170.238
1.97667,45326.500
1.98000,45301.977
1.98333,45374.609
1.98667,45285.488
1.99000,45312.410
1.99333,45287.367
1.99667,45124.074
2.00000,45089.762
2.00333,45221.535
2.00667,45199.207
2.01000,45156.605
2.01333,45127.219
2.01667,45109.520
2.02000,45446.137
2.02333,45113.953
2.02667,45116.316
2.03000,45203.824
2.03333,45072.867
2.03667,45056.340
2.04000,45239.504
2.04333,44976.207
2.04667,45079.918
2.05000,45070.535
2.05333,45110.938
2.05667,45008.891
2.06000,44976.965
2.06333,45015.812
2.06667,44956.488
2.07000,44920.727
2.07333,44967.207
2.07667,44981.414
2.08000,44927.617
2.08333,44849.531
2.08667,44861.012
2.09000,44825.312
2.09333,44835.438
2.09667,44791.535
2.10000,44799.391
2.10333,44719.562
2.10667,44782.312
2.11000,44881.863
2.11333,44793.727
2.11667,44703.566
2.12000,44691.855
2.12333,44790.926
2.12667,44700.461
2.13000,44738.762
2.13333,44614.395
2.13667,44640.539
2.14000,44666.414
2.14333,44530.461
2.14667,44560.340
2.15000,44607.230
2.15333,44611.340
2.15667,44519.289
2.16000,44537.891
2.16333,44460.375
2.16667,44435.477
2.17000,44515.344
2.17333,44460.926
2.17667,44414.188
2.18000,44492.309
2.18333,44221.262
2.18667,44350.605
2.19000,44176.145
2.19333,44333.172
2.19667,44265.152
2.20000,44241.090
2.20333,44280.938
2.20667,44270.789
2.21000,44151.586
2.21333,44170.227
2.21667,44126.895
2.22000,44254.547
2.22333,44132.348
2.22667,44115.848
2.23000,44175.633
2.23333,44072.617
2.23667,44179.742
2.24000,44074.754
2.24333,44084.359
2.24667,44218.645
2.25000,44079.348
2.25333,44232.672
2.25667,44064.656
2.26000,44071.805
2.26333,44045.203
2.26667,44064.703
2.27000,44034.465
2.27333,44041.879
2.27667,44087.047
2.28000,44079.914
2.28333,44044.324
2.28667,43957.605
2.29000,44098.770
2.29333,43917.051
2.29667,44069.500
2.30000,43849.605
2.30333,44020.309
2.30667,43938.531
2.31000,43909.895
2.31333,43946.844
2.31667,43980.652
2.32000,43945.848
2.32333,43898.398
2.32667,43829.410
2.33000,43834.926
2.33333,43678.328
2.33667,43666.309
2.34000,43758.434
2.34333,43819.656
2.34667,43796.426
2.35000,43729.555
2.35333,43794.254
2.35667,43692.738
2.36000,43863.012
2.36333,43724.617
2.36667,43819.840
2.37000,43717.484
2.37333,43688.551
2.37667,43713.191
2.38000,43698.453
2.38333,43660.223
2.38667,43657.984
2.39000,43643.344
2.39333,43493.641
2.39667,43614.504
2.40000,43504.227
2.40333,43678.312
2.40667,43679.879
2.41000,43672.090
2.41333,43641.969
2.41667,43615.621
2.42000,43614.504
2.42333,43594.535
2.42667,43560.379
2.43000,43689.188
2.43333,43442.840
2.43667,43533.605
2.44000,43606.633
2.44333,43433.883
2.44667,43350.156
2.45000,43399.062
2.45333,43421.855
2.45667,43478.277
2.46000,43457.340
2.46333,43407.398
2.46667,43270.711
2.47000,43178.277
2.47333,43255.719
2.47667,43180.438
2.48000,43194.449
2.48333,43216.605
2.48667,43262.730
2.49000,43309.676
2.49333,43234.723
2.49667,43203.844
2.50000,43260.086
2.50333,43227.484
2.50667,43215.562
2.51000,43133.668
2.51333,43119.793
2.51667,42959.488
2.52000,43042.633
2.52333,43009.520
2.52667,42982.273
2.53000,43202.609
2.53333,43079.035
2.53667,43071.156
2.54000,43017.086
2.54333,43141.133
2.54667,43036.809
2.55000,43058.309
2.55333,43116.496
2.55667,43027.523
2.56000,43096.859
2.56333,43049.152
2.56667,43147.523
2.57000,43063.777
2.57333,42981.242
2.57667,43019.746
2.58000,42948.953
2.58333,43003.918
2.58667,42997.051
2.59000,42941.480
2.59333,42946.684
2.59667,43040.582
2.60000,42923.797
2.60333,42923.359
2.60667,43011.777
2.61000,42949.555
2.61333,42898.031
2.61667,42930.066
2.62000,42890.805
2.62333,42972.312
2.62667,42923.312
2.63000,42867.754
2.63333,42914.480
2.63667,42889.305
2.64000,42853.062
2.64333,42896.090
2.64667,42892.062
2.65000,42853.449
2.65333,42924.609
2.65667,42897.855
2.66000,42825.012
2.66333,42795.691
2.66667,42883.207
2.67000,42963.621
2.67333,42815.152
2.67667,42770.781
2.68000,42725.910
2.68333,42781.367
2.68667,42807.012
2.69000,42778.449
2.69333,42736.355
2.69667,42764.809
2.70000,42765.684
2.70333,42675.121
2.70667,42573.309
2.71000,42783.238
2.71333,42686.934
2.71667,42733.719
2.72000,42820.449
2.72333,42619.238
2.72667,42676.414
2.73000,42571.938
2.73333,42644.523
2.73667,42734.445
2.74000,42730.867
2.74333,42599.238
2.74667,42704.512
2.75000,42660.562
2.75333,42620.137
2.75667,42593.926
2.76000,42669.727
2.76333,42696.035
2.76667,42596.375
2.77000,42534.305
2.77333,42600.762
2.77667,42579.883
2.78000,42652.438
2.78333,42644.949
2.78667,42583.398
2.79000,42719.793
2.79333,42650.504
2.79667,42503.469
2.80000,42614.223
2.80333,42539.145
2.80667,42680.309
2.81000,42440.426
2.81333,42452.555
2.81667,42543.184
2.82000,42465.758
2.82333,42426.547
2.82667,42482.242
2.83000,42540.781
2.83333,42567.160
2.83667,42458.047
2.84000,42485.910
2.84333,42574.449
2.84667,42508.395
2.85000,42644.844
2.85333,42522.754
2.85667,42448.316
2.86000,42514.238
2.86333,42493.953
2.86667,42429.449
2.87000,42567.812
2.87333,42432.598
2.87667,42539.684
2.88000,42377.863
2.88333,42464.051
2.88667,42480.934
2.89000,42421.598
2.89333,42283.398
2.89667,42378.586
2.90000,42477.102
2.90333,42459.090
2.90667,42376.051
2.91000,42363.758
2.91333,42453.398
2.91667,42398.676
2.92000,42457.402
2.92333,42389.762
2.92667,42476.930
2.93000,42319.672
2.93333,42381.500
2.93667,42355.449
2.94000,42323.742
2.94333,42282.770
2.94667,42306.961
2.95000,42369.711
2.95333,42439.484
2.95667,42444.824
2.96000,42472.000
2.96333,42316.348
2.96667,42411.934
2.97000,42395.293
2.97333,42160.188
2.97667,42223.297
2.98000,42406.020
2.98333,42364.461
2.98667,42241.762
2.99000,42509.461
2.99333,42421.242
2.99667,42338.672
3.00000,42238.777
3.00333,42286.855
3.00667,42406.141
3.01000,42294.691
3.01333,42277.938
3.01667,42330.965
3.02000,42240.398
3.02333,42241.691
3.02667,42399.184
3.03000,42200.883
3.03333,42313.914
3.03667,42202.367
3.04000,42454.488
3.04333,42278.891
3.04667,42308.953
3.05000,42383.746
3.05333,42215.934
3.05667,42140.676
3.06000,42169.242
3.06333,42181.516
3.06667,42230.039
3.07000,42250.863
3.07333,42106.438
3.07667,42142.582
3.08000,42186.582
3.08333,42204.645
3.08667,42218.879
3.09000,42214.477
3.09333,42171.125
3.09667,42176.883
3.10000,42124.246
3.10333,42087.191
3.10667,42139.328
3.11000,42159.035
3.11333,42044.625
3.11667,42025.684
3.12000,42102.500
3.12333,42078.633
3.12667,42038.637
3.13000,42033.816
3.13333,42073.133
3.13667,42069.188
3.14000,42111.082
3.14333,42154.117
3.14667,42237.672
3.15000,42071.430
3.15333,42131.496
3.15667,42113.863
3.16000,42094.082
3.16333,41968.449
3.16667,42119.227
3.17000,41992.004
3.17333,42065.262
3.17667,42087.848
3.18000,42151.531
3.18333,42235.246
3.18667,42154.426
3.19000,42224.137
3.19333,42179.359
3.19667,42132.867
3.20000,42196.223
3.20333,42083.945
3.20667,42021.949
3.21000,41908.453
3.21333,42145.074
3.21667,42124.918
3.22000,42080.414
3.22333,42182.402
3.22667,42069.719
3.23000,42094.832
3.23333,42088.625
3.23667,42021.523
3.24000,42127.152
3.24333,41971.535
3.24667,41911.402
3.25000,42121.676
3.25333,41974.793
3.25667,41986.055
3.26000,41893.156
3.26333,42052.102
3.26667,41975.781
3.27000,42053.359
3.27333,42043.602
3.27667,41998.988
3.28000,42150.988
3.28333,42061.469
3.28667,42002.035
3.29000,41865.898
3.29333,41990.781
3.29667,41983.105
3.30000,41789.746
3.30333,41943.660
3.30667,41942.469
3.31000,42098.449
3.31333,42071.098
3.31667,41884.938
3.32000,42092.016
3.32333,42023.891
3.32667,41905.746
3.33000,42044.410
3.33333,41983.965
3.33667,42034.348
3.34000,42093.270
3.34333,41968.883
3.34667,41973.090
3.35000,41918.672
3.35333,42055.867
3.35667,42007.004
3.36000,41805.484
3.36333,41939.875
3.36667,41945.484
3.37000,42070.031
3.37333,42037.258
3.37667,42051.516
3.38000,41866.934
3.38333,41970.152
3.38667,42104.688
3.39000,41968.117
3.39333,42032.844
3.39667,41989.141
3.40000,42153.145
3.40333,42025.910
3.40667,41942.109
3.41000,42009.480
3.41333,41921.816
3.41667,42034.555
3.42000,41967.949
3.42333,41985.840
3.42667,42019.023
3.43000,42061.230
3.43333,42013.031
3.43667,42026.098
3.44000,42071.133
3.44333,42007.562
3.44667,41965.074
3.45000,41998.500
3.45333,41898.965
3.45667,42029.875
3.46000,42087.883
3.46333,42013.504
3.46667,42024.930
3.47000,41966.066
3.47333,41987.926
3.47667,41935.160
3.48000,41942.879
3.48333,41869.574
3.48667,41906.227
3.49000,41911.254
3.49333,42016.730
3.49667,42000.641
3.50000,41968.918
3.50333,42000.703
3.50667,41945.312
3.51000,41943.184
3.51333,41970.504
3.51667,41965.770
3.52000,41878.816
3.52333,41975.141
3.52667,41945.754
3.53000,41918.016
3.53333,41970.797
3.53667,41902.430
3.54000,42027.238
3.54333,41802.051
3.54667,41903.621
3.55000,42027.895
3.55333,41959.719
3.55667,41860.695
3.56000,42075.730
3.56333,41894.039
3.56667,41865.340
3.57000,42085.961
3.57333,42001.477
3.57667,42021.867
3.58000,41915.582
3.58333,42068.395
3.58667,42039.133
3.59000,41944.672
3.59333,42078.961
3.59667,42040.562
3.60000,42107.391
3.60333,42035.258
3.60667,42018.188
3.61000,42082.145
3.61333,42056.090
3.61667,42006.086
3.62000,41993.176
3.62333,41964.641
3.62667,42037.484
3.63000,42062.023
3.63333,42003.812
3.63667,42013.137
3.64000,42195.477
3.64333,41939.398
3.64667,42131.039
