Distance_(pixels),Gray_Value
0,133.419586
1,133.463867
2,133.477859
3,133.454544
4,133.531479
5,133.589752
6,133.545456
7,133.515152
8,133.552460
9,133.470871
10,133.459213
11,133.396271
12,133.347321
13,133.314697
14,133.354324
15,133.265732
16,133.393951
17,133.484848
18,133.347321
19,133.284393
20,133.291382
21,133.363647
22,133.393951
23,133.296036
24,133.289047
25,133.261078
26,133.240097
27,133.142197
28,133.205139
29,133.149185
30,133.111893
31,133.044296
32,133.121216
33,133.188812
34,133.163177
35,133.079254
36,133.018646
37,132.948715
38,132.969696
39,132.930069
40,132.962708
41,132.890442
42,132.867142
43,132.944061
44,133.013992
45,133.067612
46,133.032639
47,133.002335
48,133.037308
49,132.995346
50,133.023315
51,133.083923
52,133.016327
53,132.913757
54,132.850815
55,132.876465
56,132.834503
57,132.888123
58,132.951050
59,133.048950
60,133.058273
61,133.032639
62,132.927750
63,132.850815
64,132.857819
65,132.883453
66,132.930069
67,132.965042
68,132.902100
69,132.897446
70,132.841492
71,132.967377
72,133.034973
73,133.130539
74,133.114227
75,133.137527
76,133.198135
77,133.123550
78,133.144531
79,133.170166
80,133.263412
81,133.377625
82,133.331009
83,133.307693
84,133.296036
85,133.365967
86,133.484848
87,133.463867
88,133.398605
89,133.466202
90,133.270401
91,133.272736
92,133.296036
93,133.254089
94,133.244766
95,133.272736
96,133.337997
97,133.344986
98,133.393951
99,133.421921
100,133.326340
101,133.128204
102,132.909103
103,132.916092
104,133.034973
105,133.037308
106,133.002335
107,133.044296
108,133.100235
109,133.093246
110,133.030304
111,132.948730
112,132.955719
113,133.030304
114,133.142197
115,133.097900
116,133.156189
117,133.146851
118,133.146851
119,133.130539
120,133.086258
121,133.249420
122,133.279724
123,133.305359
124,133.284393
125,133.289047
126,133.342667
127,133.461548
128,133.424240
129,133.344986
130,133.300705
131,133.335663
132,133.410263
133,133.463867
134,133.405594
135,133.361313
136,133.310028
137,133.305359
138,133.289047
139,133.242432
140,133.142197
141,133.149185
142,133.114227
143,133.142197
144,133.205139
145,133.300705
146,133.174835
147,133.200470
148,133.289047
149,133.121216
150,133.111893
151,133.048950
152,133.048950
153,133.004669
154,133.013992
155,133.007004
156,133.007004
