Distance_(inches),Gray_Value
1.06000,48074.773
1.06333,48119.898
1.06667,48013.465
1.07000,48046.766
1.07333,47979.637
1.07667,48055.141
1.08000,47832.559
1.08333,47938.164
1.08667,47983.387
1.09000,47930.164
1.09333,48016.789
1.09667,48002.660
1.10000,47900.844
1.10333,47868.691
1.10667,47903.355
1.11000,47999.293
1.11333,48077.109
1.11667,48011.395
1.12000,48090.434
1.12333,47974.598
1.12667,47985.844
1.13000,48042.914
1.13333,47973.527
1.13667,47877.781
1.14000,47821.574
1.14333,47955.906
1.14667,47868.629
1.15000,48058.828
1.15333,48030.410
1.15667,48028.684
1.16000,48135.496
1.16333,48042.668
1.16667,48024.234
1.17000,48117.922
1.17333,48033.637
1.17667,48049.480
1.18000,48102.961
1.18333,48074.426
1.18667,48010.465
1.19000,48076.859
1.19333,47971.164
1.19667,48036.738
1.20000,48003.301
1.20333,48056.559
1.20667,48114.668
1.21000,47970.211
1.21333,48084.527
1.21667,48107.730
1.22000,48117.254
1.22333,47998.953
1.22667,47948.234
1.23000,47914.195
1.23333,47954.363
1.23667,48076.684
1.24000,48017.922
1.24333,48075.613
1.24667,48038.504
1.25000,48145.141
1.25333,47994.117
1.25667,48060.676
1.26000,48132.582
1.26333,48031.254
1.26667,48002.906
1.27000,48030.254
1.27333,47956.465
1.27667,47978.875
1.28000,47998.805
1.28333,47910.449
1.28667,47868.898
1.29000,47929.418
1.29333,48017.699
1.29667,47987.293
1.30000,48075.844
1.30333,48096.254
1.30667,48026.000
1.31000,48009.488
1.31333,48057.031
1.31667,48005.340
1.32000,47976.750
1.32333,47984.898
1.32667,48048.262
1.33000,47819.426
1.33333,48049.820
1.33667,48125.340
1.34000,48010.348
1.34333,47953.234
1.34667,48084.473
1.35000,47954.961
1.35333,48031.242
1.35667,48016.449
1.36000,48033.285
1.36333,48018.512
1.36667,48052.188
1.37000,48052.812
1.37333,48029.738
1.37667,48041.371
1.38000,48074.613
1.38333,48099.598
1.38667,47982.906
1.39000,48021.938
1.39333,47981.992
1.39667,47806.781
1.40000,48020.559
1.40333,48126.293
1.40667,48066.598
1.41000,48025.750
1.41333,48089.875
1.41667,48120.078
1.42000,48180.465
1.42333,48137.867
1.42667,48007.250
1.43000,48128.465
1.43333,48103.457
1.43667,48084.738
1.44000,48077.914
1.44333,48070.875
1.44667,48080.613
1.45000,48122.637
1.45333,48006.426
1.45667,48073.789
1.46000,48078.133
1.46333,48057.828
1.46667,48060.465
1.47000,48150.402
1.47333,48130.750
1.47667,48014.109
1.48000,47917.898
1.48333,48041.984
1.48667,48178.047
1.49000,47900.945
1.49333,48071.805
1.49667,48147.875
1.50000,48049.117
1.50333,48139.348
1.50667,48141.715
1.51000,48101.543
1.51333,48073.016
1.51667,48029.125
1.52000,48041.023
1.52333,48065.293
1.52667,47985.715
1.53000,48275.867
1.53333,48138.441
1.53667,47960.449
1.54000,48097.285
1.54333,47952.242
1.54667,48071.645
1.55000,47927.750
1.55333,47950.363
1.55667,48067.883
1.56000,48148.512
1.56333,47952.750
1.56667,48094.512
1.57000,47978.898
1.57333,48096.977
1.57667,48114.387
1.58000,48051.250
1.58333,48124.254
1.58667,48026.660
1.59000,48236.031
1.59333,48174.535
1.59667,48137.211
1.60000,48018.102
1.60333,48075.195
1.60667,47998.797
1.61000,48074.715
1.61333,47917.141
1.61667,48030.324
1.62000,48062.730
1.62333,48033.348
1.62667,48033.395
1.63000,48101.000
1.63333,48100.234
1.63667,48113.180
1.64000,48014.164
1.64333,48038.473
1.64667,47947.551
1.65000,48095.992
1.65333,48054.402
1.65667,48070.465
1.66000,47958.984
1.66333,48085.859
1.66667,48040.031
