Measurement time:; 2020-12-10 10:08:40 AM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 9 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Inline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
39.6; 0.0; 20.0; 96.00; 3981920.0; 94.37
39.1; 0.0; 20.0; 95.59; 3965235.2; 94.74
38.5; 0.0; 20.0; 96.98; 4022845.7; 95.35
38.1; 0.0; 20.0; 97.57; 4047123.3; 95.84
37.5; 0.0; 20.0; 98.25; 4075503.4; 96.59
37.0; 0.0; 20.0; 98.47; 4084557.8; 96.99
36.5; 0.0; 20.0; 99.35; 4121095.2; 97.29
36.0; 0.0; 20.0; 99.45; 4125229.2; 97.26
35.5; 0.0; 20.0; 98.02; 4065851.0; 97.25
35.0; 0.0; 20.0; 99.28; 4118066.5; 97.87
34.5; 0.0; 20.0; 99.88; 4143048.7; 98.03
34.0; 0.0; 20.0; 99.49; 4126803.1; 98.17
33.5; 0.0; 20.0; 100.27; 4159395.0; 98.33
33.0; 0.0; 20.0; 100.84; 4182781.0; 98.20
32.5; 0.0; 20.0; 99.43; 4124386.5; 98.59
32.0; 0.0; 20.0; 99.95; 4145866.3; 98.98
31.5; 0.0; 20.0; 101.02; 4190157.4; 98.94
31.0; 0.0; 20.0; 100.08; 4151183.7; 98.93
30.5; 0.0; 20.0; 101.16; 4196359.0; 99.20
30.0; 0.0; 20.0; 101.28; 4201294.5; 99.09
29.5; 0.0; 20.0; 101.40; 4205987.4; 99.19
29.0; 0.0; 20.0; 101.37; 4204857.7; 99.40
28.5; 0.0; 20.0; 101.26; 4200395.8; 99.43
27.9; 0.0; 20.0; 99.43; 4124344.5; 99.16
27.4; 0.0; 20.0; 100.98; 4188790.7; 99.33
26.9; 0.0; 20.0; 101.14; 4195442.6; 99.40
26.4; 0.0; 20.0; 101.79; 4222248.0; 99.48
25.9; 0.0; 20.0; 101.48; 4209315.9; 99.53
25.4; 0.0; 20.0; 101.86; 4225194.9; 99.62
24.9; 0.0; 20.0; 100.87; 4184051.6; 99.71
24.4; 0.0; 20.0; 100.62; 4173917.9; 99.42
23.9; 0.0; 20.0; 100.96; 4187963.9; 99.48
23.4; 0.0; 20.0; 101.24; 4199343.8; 99.81
22.9; 0.0; 20.0; 101.14; 4195453.3; 99.61
22.4; 0.0; 20.0; 101.83; 4223761.8; 99.69
21.9; 0.0; 20.0; 101.93; 4228160.4; 99.88
21.4; 0.0; 20.0; 101.86; 4225003.3; 99.53
20.9; 0.0; 20.0; 101.85; 4224810.7; 99.70
20.4; 0.0; 20.0; 100.55; 4170672.8; 99.89
19.9; 0.0; 20.0; 100.92; 4186250.2; 99.58
19.4; 0.0; 20.0; 101.00; 4189705.2; 99.78
18.9; 0.0; 20.0; 101.80; 4222700.2; 99.69
18.4; 0.0; 20.0; 102.09; 4234909.1; 99.80
17.9; 0.0; 20.0; 102.03; 4232364.7; 99.63
17.4; 0.0; 20.0; 101.51; 4210769.5; 99.67
16.8; 0.0; 20.0; 101.07; 4192407.3; 99.85
16.3; 0.0; 20.0; 100.65; 4174939.2; 99.62
15.8; 0.0; 20.0; 101.55; 4212366.2; 99.74
15.4; 0.0; 20.0; 101.44; 4207838.9; 99.66
14.9; 0.0; 20.0; 101.74; 4220136.4; 99.67
14.4; 0.0; 20.0; 101.91; 4227478.4; 99.58
13.8; 0.0; 20.0; 101.80; 4222524.1; 99.73
13.3; 0.0; 20.0; 101.30; 4202057.3; 99.46
12.8; 0.0; 20.0; 101.11; 4193921.7; 99.55
12.3; 0.0; 20.0; 100.92; 4186372.4; 100.00
11.8; 0.0; 20.0; 101.21; 4198156.9; 99.76
11.3; 0.0; 20.0; 101.59; 4213915.2; 99.86
10.8; 0.0; 20.0; 101.67; 4217518.6; 99.47
10.3; 0.0; 20.0; 101.62; 4215073.4; 99.56
9.8; 0.0; 20.0; 101.42; 4206856.0; 99.41
9.3; 0.0; 20.0; 100.58; 4172142.5; 99.66
8.8; 0.0; 20.0; 100.93; 4186478.8; 99.75
8.3; 0.0; 20.0; 101.53; 4211391.3; 99.62
7.8; 0.0; 20.0; 101.45; 4208180.9; 99.28
7.3; 0.0; 20.0; 101.58; 4213560.4; 99.43
