Distance_(pixels),Gray_Value
454,29155.705
455,29108.084
456,29104.732
457,29089.430
458,29090.359
459,29118.246
460,29161.260
461,29170.521
462,29170.268
463,29161.830
464,29147.268
465,29140.381
466,29140.035
467,29065.295
468,29025.457
469,29045.775
470,29048.775
471,29031.127
472,28970.373
473,28953.184
474,28951.838
475,28983.986
476,29004.254
477,28993.346
478,29002.957
479,29038.479
480,29046.365
481,29038.443
482,29007.830
483,29037.957
484,29052.557
485,29049.943
486,29051.670
487,29053.330
488,29047.881
489,29052.654
490,29060.008
491,29078.951
492,29040.732
493,29019.430
494,29036.092
495,29058.240
496,29051.240
497,29023.170
498,29064.662
499,29112.754
500,29126.508
501,29154.965
502,29162.240
503,29164.430
504,29144.084
505,29141.070
506,29135.402
507,29146.557
508,29139.838
509,29132.035
510,29145.689
511,29193.113
512,29152.902
513,29120.711
514,29115.965
515,29113.084
516,29099.902
517,29088.443
518,29077.578
519,29060.662
520,29043.479
521,29047.811
522,29058.443
523,29137.098
524,29119.105
525,29092.795
526,29066.768
527,29075.062
528,29034.881
529,29016.316
530,29054.170
531,29029.605
532,29020.648
533,29050.373
534,29129.062
535,29173.881
536,29170.619
537,29116.711
538,29088.979
539,29082.205
540,29076.119
541,29070.830
542,29134.338
543,29101.732
544,29073.635
545,29052.141
546,29044.473
547,29061.635
548,29061.225
549,29067.789
550,29084.711
551,29082.211
552,29071.521
553,29067.465
554,29081.846
555,29121.521
556,29112.443
557,29105.486
558,29098.387
559,29088.451
560,29083.113
561,29130.113
562,29151.035
563,29154.865
564,29153.289
565,29127.598
566,29083.754
567,29117.654
568,29105.500
569,29076.057
570,29028.402
571,29007.535
572,28990.070
573,28997.465
574,29021.746
575,29017.057
576,29007.373
577,29011.465
578,29046.957
579,29073.486
580,29085.295
581,29047.592
582,29035.865
583,29049.887
584,29065.365
585,29072.113
586,29051.473
587,29062.078
588,29086.246
589,29100.838
590,29076.549
591,29040.281
592,29054.027
593,29115.008
594,29175.811
595,29164.451
596,29130.000
597,29088.359
598,29100.113
599,29128.865
600,29115.887
601,29116.303
602,29118.189
603,29103.000
604,29099.684
605,29126.189
606,29151.211
607,29142.916
608,29124.119
609,29092.627
610,29084.465
611,29093.902
612,29053.492
613,29035.662
614,28992.908
