Distance_(pixels),Gray_Value
454,27185.088
455,27187.326
456,27187.326
457,27203.000
458,27185.072
459,27205.232
460,27229.869
461,27303.762
462,27254.500
463,27207.479
464,27196.283
465,27200.762
466,27250.021
467,27252.262
468,27229.869
469,27205.238
470,27229.869
471,27238.826
472,27270.174
473,27339.588
474,27297.043
475,27232.109
476,27185.088
477,27207.479
478,27194.043
479,27207.479
480,27241.064
481,27245.543
482,27243.305
483,27270.174
484,27276.891
485,27283.609
486,27234.348
487,27194.043
488,27194.051
489,27198.529
490,27214.195
491,27243.305
492,27209.717
493,27218.674
494,27241.064
495,27279.137
496,27281.369
497,27225.391
498,27200.762
499,27203.000
500,27198.521
501,27164.936
502,27167.174
503,27178.369
504,27158.217
505,27162.695
506,27167.174
507,27149.262
508,27135.826
509,27120.152
510,27117.912
511,27279.131
512,27243.305
513,27187.326
514,27169.412
515,27133.588
516,27124.631
517,27223.152
518,27216.436
519,27189.564
520,27178.369
521,27185.088
522,27203.000
523,27189.564
524,27218.674
525,27135.826
526,27115.674
527,27131.348
528,27272.412
529,27317.195
530,27274.660
531,27243.305
532,27209.717
533,27211.957
534,27194.043
535,27198.521
536,27227.631
537,27218.674
538,27194.043
539,27205.238
540,27211.957
541,27218.674
542,27207.479
543,27205.238
544,27171.652
545,27160.457
546,27196.283
547,27225.391
548,27243.305
549,27229.869
550,27236.588
551,27254.500
552,27272.412
553,27267.936
554,27258.979
555,27245.543
556,27164.936
557,27164.936
558,27153.738
559,27185.088
560,27236.588
561,27353.029
562,27288.088
563,27169.412
564,27160.457
565,27191.805
566,27247.783
567,27196.283
568,27254.500
569,27281.369
570,27247.789
571,27220.912
572,27189.564
573,27178.369
574,27247.789
575,27214.195
576,27234.348
577,27238.826
578,27270.174
579,27328.398
580,27303.775
581,27290.334
582,27261.225
583,27283.615
584,27294.812
585,27299.289
586,27308.238
587,27303.762
588,27317.195
589,27288.088
590,27279.131
591,27267.936
592,27211.957
593,27263.457
594,27299.283
595,27279.131
596,27187.326
597,27252.262
598,27288.088
599,27377.666
600,27332.869
601,27330.637
602,27339.594
603,27404.521
604,27435.885
605,27498.564
606,27478.412
607,27364.217
608,27359.738
609,27366.457
610,27377.652
611,27395.572
612,27377.660
613,27350.783
614,27292.564
615,27339.588
616,27337.355
617,27346.312
618,27370.949
619,27366.463
620,27377.652
621,27350.783
622,27370.941
623,27386.623
624,27406.762
625,27335.109
626,27321.674
627,27330.631
628,27353.021
629,27382.137
630,27288.088
631,27290.326
632,27299.283
633,27294.805
634,27297.043
635,27279.131
636,27209.717
637,27301.529
638,27288.088
639,27285.848
640,27267.936
641,27265.695
642,27261.217
643,27245.543
644,27301.521
645,27306.000
646,27328.391
647,27310.479
648,27335.109
649,27456.043
650,27435.885
651,27393.326
652,27377.652
653,27384.369
654,27379.898
655,27435.869
656,27375.412
657,27317.195
658,27241.064
659,27285.848
